answer,word_ids,vocab_size,predicted_profiles
cogent,"[18, 12, 17, 4, 5, 8]",34,"[1.0124400854110718, -0.009183824062347412, 0.33510419726371765, 0.3927890360355377, 0.7927780747413635, 0.19685246050357819, 0.5177617073059082, 0.39892441034317017, 0.8785743713378906, 0.7098513245582581, 0.5193610191345215, 0.3971859812736511, 0.26449477672576904, 1.330091953277588, 0.522308886051178, 0.33348655700683594, 1.4601287841796875, 0.49484601616859436, 1.6122121810913086, 0.44415032863616943, 0.30677103996276855, 1.1494383215904236e-05, 1.1210181713104248, 0.7603797316551208, 0.7761175036430359, 0.23502835631370544, 0.5549955368041992, 0.016920894384384155, 0.705775797367096, 0.3695298433303833, 0.2824212312698364, 0.5412390828132629, 1.3595631122589111, 0.48148518800735474, 1.3362033367156982, 1.580843448638916, 0.40889671444892883, 0.46852171421051025, 0.4623885154724121, 0.6775691509246826, 0.5090101361274719, 0.5600855946540833, 1.9458609819412231, 1.5954142808914185, 0.6767739057540894, 0.1687820702791214, 0.7927044630050659, 0.9688242673873901, 0.8030186891555786, 0.7431553602218628, 1.6850472688674927, 0.11540818214416504, 0.49595579504966736, 0.490772545337677, 0.25162816047668457, 0.7435814738273621, 0.02952868491411209, 0.8489982485771179, 0.6835883259773254, 0.9514007568359375, 0.20939677953720093, 0.594489574432373, 0.06143695116043091, 0.9673192501068115]"
cosmopolitan,"[18, 12, 7, 19, 12, 3, 12, 14, 6, 8, 2, 5]",34,"[0.7588509321212769, -0.05082111060619354, 0.7219359278678894, 0.762449324131012, 1.2139707803726196, 0.035682857036590576, 0.2696988582611084, 0.5337927341461182, 1.2172236442565918, 1.4430352449417114, 0.6537618041038513, 0.04101935029029846, 0.19823391735553741, 1.4083473682403564, 0.8618268370628357, 0.6198327541351318, 1.4674171209335327, 0.4486082196235657, 1.3538916110992432, 0.6200990080833435, 0.2505459785461426, 0.11468205600976944, 1.5891063213348389, 1.4536300897598267, 1.0621241331100464, 0.8992787599563599, 0.20233170688152313, -0.07582178711891174, 0.4439582824707031, 1.3823491334915161, 0.10179309546947479, 1.1155563592910767, 1.362731695175171, 0.537571132183075, 1.3557872772216797, 1.211032748222351, 1.309844970703125, 0.013387203216552734, 1.5192047357559204, 0.9289045333862305, 1.1456196308135986, 0.4347633719444275, 1.838729739189148, 1.4369983673095703, 0.3798372745513916, 0.8232750296592712, 0.7103642225265503, 0.6592670679092407, 1.1691267490386963, 0.933976411819458, 1.7164366245269775, -0.01607021689414978, 0.9897648692131042, 0.471253365278244, 0.5012284517288208, 1.3663091659545898, -0.004784077405929565, 1.2367441654205322, 1.2149451971054077, 1.245819091796875, 0.6157893538475037, 0.9052020311355591, 0.036700136959552765, 0.6796348690986633]"
denounce,"[20, 4, 5, 12, 13, 5, 18, 4]",34,"[0.7938815355300903, -0.022364288568496704, 0.4317809045314789, 0.6153852343559265, 1.0237160921096802, 0.3609047532081604, 0.3390674293041229, 0.65263831615448, 1.2494620084762573, 0.9771394729614258, 0.9461075067520142, 0.13530497252941132, 0.08942705392837524, 1.6377403736114502, 0.37648916244506836, 0.4606885612010956, 1.1654587984085083, 0.8448816537857056, 1.258812665939331, 0.451979398727417, 0.43621766567230225, 0.10315882414579391, 0.7951495051383972, 0.886185348033905, 0.8851404190063477, 0.23950684070587158, 0.6308833360671997, -0.0659116804599762, 0.8278776407241821, 0.47792667150497437, 0.15577432513237, 0.5778757333755493, 1.1320462226867676, 0.33455589413642883, 1.0087246894836426, 1.220951795578003, 0.5931193232536316, 0.6290435194969177, 0.5811042189598083, 0.5438936948776245, 0.506010890007019, 0.34687793254852295, 1.4072258472442627, 1.1540985107421875, 0.8648226261138916, 0.2946901321411133, 0.9663535952568054, 1.1883118152618408, 0.6216772794723511, 1.0061720609664917, 1.2684290409088135, 0.11121933162212372, 0.21194228529930115, 0.2728576958179474, 0.3537953794002533, 0.9777786135673523, 0.02358836680650711, 0.9406729936599731, 0.9456154108047485, 1.1761491298675537, 0.40755268931388855, 0.25235715508461, 0.07041555643081665, 0.6426591873168945]"
disseminate,"[20, 6, 7, 7, 4, 19, 6, 5, 2, 8, 4]",34,"[0.7310884594917297, -0.01475168764591217, 0.7334669232368469, 0.5172421932220459, 1.1892129182815552, 0.11405356973409653, 0.33028364181518555, 0.5503867864608765, 1.1674588918685913, 1.2133249044418335, 0.7705121636390686, 0.4532889127731323, 0.28088298439979553, 1.718946933746338, 0.5684648752212524, 0.6502945423126221, 1.3418594598770142, 0.609876275062561, 1.2843608856201172, 0.4461827278137207, 0.2863083481788635, 0.03359852731227875, 1.203587532043457, 1.1004209518432617, 0.8058951497077942, 0.5819637775421143, 0.636638879776001, 0.005805030465126038, 0.817358136177063, 0.7859081625938416, 0.37609049677848816, 0.6811896562576294, 1.084191083908081, 0.3961040675640106, 1.1442172527313232, 1.177259087562561, 0.7416296601295471, 0.38725754618644714, 0.9150354266166687, 0.8497650623321533, 0.6405767202377319, 0.6819720268249512, 1.5576097965240479, 1.2399653196334839, 0.89217209815979, 0.49852675199508667, 1.096854329109192, 1.1089738607406616, 0.7021331787109375, 1.1202605962753296, 1.3783091306686401, 0.07307809591293335, 0.8308878540992737, 0.6994167566299438, 0.4204493761062622, 1.2259206771850586, 0.012280330061912537, 0.9984583258628845, 1.1081290245056152, 1.3801910877227783, 0.48147860169410706, 0.6713899970054626, 0.04219947010278702, 0.6017174124717712]"
dogmatic,"[20, 12, 17, 19, 2, 8, 6, 18]",34,"[0.5494938492774963, 0.007449343800544739, 0.7765678763389587, 0.5262529253959656, 1.407188057899475, 0.5456238985061646, 0.33662858605384827, 1.1268033981323242, 1.5773638486862183, 1.2832310199737549, 1.320135235786438, 0.0029618442058563232, -0.02616656944155693, 1.8149700164794922, 0.3359699249267578, 0.6371801495552063, 0.8365797996520996, 1.274942398071289, 0.9382551908493042, 0.4187193512916565, 0.3491854667663574, 0.08747223764657974, 0.6627439856529236, 1.0641194581985474, 0.7086500525474548, 0.6076644659042358, 0.755664587020874, 0.013678893446922302, 0.8071770668029785, 0.9006766080856323, 0.05954843759536743, 0.7797348499298096, 0.9070486426353455, 0.24507418274879456, 0.6030217409133911, 0.8077505230903625, 1.0326792001724243, 0.694615364074707, 1.0262848138809204, 0.554962158203125, 0.5844900012016296, 0.23799346387386322, 1.0358113050460815, 0.8362574577331543, 1.0099878311157227, 0.6770218014717102, 1.1507192850112915, 1.237835168838501, 0.4727895259857178, 1.5357508659362793, 0.8956286311149597, 0.2528180181980133, 0.3432692885398865, 0.3275546431541443, 0.4835486114025116, 1.2409510612487793, 0.08933429419994354, 0.9641386270523071, 1.4269999265670776, 1.3218117952346802, 0.776614248752594, 0.18205924332141876, 0.10564098507165909, 0.345778226852417]"
eloquent,"[4, 14, 12, 24, 13, 4, 5, 8]",34,"[0.6410453915596008, -0.050410643219947815, 0.6992528438568115, 0.3447565734386444, 1.0298657417297363, 0.15290658175945282, 0.1346648782491684, 0.532051146030426, 1.127994418144226, 0.9802935719490051, 0.8194360136985779, 0.5421077013015747, 0.39311426877975464, 1.7283692359924316, 0.28614723682403564, 0.7593603134155273, 0.9675170183181763, 0.6639126539230347, 0.977652370929718, 0.2502601742744446, 0.18265502154827118, 0.030245628207921982, 0.9762060642242432, 0.7487553954124451, 0.5323203802108765, 0.5873629450798035, 0.9073601961135864, -0.04376921057701111, 1.1567059755325317, 0.4403519332408905, 0.5746141672134399, 0.46008220314979553, 0.7586148381233215, 0.23342010378837585, 0.8636279106140137, 0.9321779012680054, 0.6024461984634399, 0.5556579828262329, 0.6358513832092285, 0.4570930004119873, 0.41951116919517517, 0.7115280032157898, 1.1760170459747314, 0.9420186877250671, 1.2452609539031982, 0.3869149386882782, 1.3273924589157104, 1.390915036201477, 0.5087762475013733, 1.1983323097229004, 1.0027958154678345, 0.09822209179401398, 0.7146888375282288, 0.8588854074478149, 0.5478448271751404, 0.9604359269142151, -0.022035956382751465, 0.6854860782623291, 0.9027580618858337, 1.3759146928787231, 0.4583510458469391, 0.5666980743408203, 0.011251669377088547, 0.5391720533370972]"
endorse,"[4, 5, 20, 12, 11, 7, 4]",34,"[1.3174479007720947, 0.006241142749786377, 0.3714645504951477, 0.24938464164733887, 0.7163847088813782, 0.0759163498878479, 0.6578554511070251, 0.2168714702129364, 0.701578676700592, 0.6742373108863831, 0.29333844780921936, 0.7596238851547241, 0.40423327684402466, 1.3842837810516357, 0.6187214255332947, 0.4078640341758728, 1.8102821111679077, 0.34820741415023804, 1.9078476428985596, 0.32821017503738403, 0.1796453297138214, -0.037676356732845306, 1.3938424587249756, 0.7012603878974915, 0.6645826697349548, 0.2086203396320343, 0.5265207290649414, 0.0564645379781723, 0.724419891834259, 0.30785465240478516, 0.5570448637008667, 0.4585617184638977, 1.4107766151428223, 0.5166047811508179, 1.6091748476028442, 1.8470749855041504, 0.2708808183670044, 0.39996665716171265, 0.3623529076576233, 0.8438628911972046, 0.382555216550827, 0.9276508092880249, 2.280996799468994, 1.986877202987671, 0.7139205932617188, 0.12245915085077286, 0.8604332804679871, 1.0214964151382446, 0.829196572303772, 0.6662648916244507, 1.9864435195922852, 0.12755261361598969, 0.7284775376319885, 0.7192888855934143, 0.1562202274799347, 0.7162765264511108, 0.006351284682750702, 0.7103704810142517, 0.5423140525817871, 1.01524019241333, 0.1411210000514984, 0.8837742209434509, 0.05586371570825577, 1.2938745021820068]"
innovative,"[6, 5, 5, 12, 28, 2, 8, 6, 28, 4]",34,"[0.3559192717075348, -0.04150453209877014, 1.089035987854004, 0.5926121473312378, 1.5812982320785522, -0.0312318354845047, 0.05688028037548065, 0.7050691246986389, 1.5010905265808105, 1.614376187324524, 1.0601736307144165, 0.2753196656703949, 0.27820277214050293, 2.109203815460205, 0.44663846492767334, 1.0012977123260498, 0.9375966787338257, 0.7241538166999817, 0.6726070642471313, 0.3161678910255432, 0.2222999632358551, 0.06285111606121063, 1.1254552602767944, 1.2861156463623047, 0.728390634059906, 0.8954045176506042, 0.7568250894546509, -0.060283005237579346, 1.0133973360061646, 1.1818063259124756, 0.4940250813961029, 0.8566626310348511, 0.6342164278030396, 0.25869718194007874, 0.7535765171051025, 0.5655679106712341, 1.1672770977020264, 0.34189194440841675, 1.2694905996322632, 0.7772095203399658, 0.7204384803771973, 0.6793992519378662, 0.8414028882980347, 0.5692915320396423, 1.1491541862487793, 0.8271680474281311, 1.4937455654144287, 1.3976426124572754, 0.5461055636405945, 1.445278286933899, 0.7841085195541382, -0.010261297225952148, 0.8908206820487976, 0.7814149260520935, 0.6600627303123474, 1.5884977579116821, -0.022330164909362793, 0.9606432318687439, 1.3967565298080444, 1.8148138523101807, 0.8387287259101868, 0.5691877007484436, 0.0008916482329368591, 0.2589007318019867]"
lucid,"[14, 13, 18, 6, 20]",34,"[0.5216595530509949, 0.1200140118598938, 0.5521069169044495, 0.36387017369270325, 1.1780198812484741, 0.8175223469734192, 0.46798786520957947, 1.0876795053482056, 1.3084138631820679, 0.9977750778198242, 1.3508645296096802, 0.20018883049488068, -0.07093514502048492, 1.7886760234832764, 0.11195871978998184, 0.39144468307495117, 0.6096374988555908, 1.3565306663513184, 0.8231232762336731, 0.316849946975708, 0.288086473941803, 0.03994149714708328, 0.18478353321552277, 0.6925167441368103, 0.47482287883758545, 0.17018088698387146, 1.0099458694458008, 0.1708468645811081, 1.022842288017273, 0.26600581407546997, 0.16443079710006714, 0.3849119544029236, 0.7287747859954834, 0.22250261902809143, 0.400637149810791, 0.7651232481002808, 0.5146384835243225, 0.983778715133667, 0.4409201443195343, 0.4353002905845642, 0.1377885490655899, 0.25929078459739685, 0.8122754096984863, 0.6109958291053772, 1.2492597103118896, 0.3066955804824829, 1.146639347076416, 1.4235267639160156, 0.14638110995292664, 1.5520522594451904, 0.737348735332489, 0.47029319405555725, 0.024280283600091934, 0.26959794759750366, 0.24634698033332825, 0.9040176272392273, 0.18994943797588348, 0.6648194789886475, 1.1974183320999146, 1.139218807220459, 0.5535183548927307, -0.07010436058044434, 0.10717305541038513, 0.31946200132369995]"
nuanced,"[5, 13, 2, 5, 18, 4, 20]",34,"[1.1770031452178955, 0.08164309710264206, 0.11432871222496033, 0.489059180021286, 0.7525343894958496, 0.7813903093338013, 0.7712666988372803, 0.7540218830108643, 1.107506513595581, 0.5834512114524841, 0.9648099541664124, 0.20467129349708557, -0.08223900943994522, 1.4722092151641846, 0.3044453263282776, 0.08072178065776825, 1.4329122304916382, 1.0892689228057861, 1.8954129219055176, 0.5475651621818542, 0.6314429640769958, 0.10164802521467209, 0.4712185859680176, 0.5520415306091309, 0.9692571759223938, -0.2777618169784546, 0.6404876708984375, 0.15526244044303894, 0.7244791984558105, -0.062367331236600876, 0.02729199081659317, 0.3652114272117615, 1.5710177421569824, 0.46925607323646545, 1.241448998451233, 1.8144385814666748, 0.16132697463035583, 0.9560396671295166, 0.0459456592798233, 0.5262607932090759, 0.2103661447763443, 0.1946871280670166, 1.9538882970809937, 1.6064105033874512, 0.8163068294525146, -0.06983067840337753, 0.7803921103477478, 1.1126811504364014, 0.47142651677131653, 0.920629620552063, 1.696441650390625, 0.3764685392379761, -0.2790283262729645, 0.05165674537420273, 0.034931495785713196, 0.6504119634628296, 0.15336036682128906, 0.8711276054382324, 0.78696608543396, 0.7301999926567078, 0.14516456425189972, 0.027756648138165474, 0.11917845904827118, 1.0069942474365234]"
obsolete,"[12, 10, 7, 12, 14, 4, 8, 4]",34,"[0.49360543489456177, -0.02776235342025757, 0.6511819958686829, 0.3624051511287689, 1.2383966445922852, 0.30623283982276917, 0.14364442229270935, 0.7318699359893799, 1.341147780418396, 1.0370687246322632, 1.154008388519287, 0.41491371393203735, 0.23034682869911194, 1.9580399990081787, 0.10854383558034897, 0.6806355714797974, 0.7346643209457397, 0.9718979597091675, 0.7568720579147339, 0.234098419547081, 0.24168281257152557, 0.004464305937290192, 0.5232003927230835, 0.6840993165969849, 0.4833664894104004, 0.3275834023952484, 1.091848373413086, -0.029636859893798828, 1.28272545337677, 0.22901038825511932, 0.44904884696006775, 0.37788957357406616, 0.59096360206604, 0.18080765008926392, 0.5771281719207764, 0.7638440132141113, 0.49459949135780334, 0.8095256686210632, 0.40676358342170715, 0.4000474214553833, 0.20258793234825134, 0.5298030376434326, 0.8131930828094482, 0.6022369265556335, 1.4254038333892822, 0.3110925555229187, 1.466931700706482, 1.570375680923462, 0.28854405879974365, 1.4071316719055176, 0.7293350696563721, 0.14482375979423523, 0.23326891660690308, 0.6565808057785034, 0.48844048380851746, 0.9507478475570679, 0.020254753530025482, 0.638731062412262, 1.0321780443191528, 1.4347425699234009, 0.5055522918701172, 0.15522198379039764, 0.013808228075504303, 0.3628152012825012]"
partisan,"[3, 2, 11, 8, 6, 7, 2, 5]",34,"[0.9267290234565735, 0.032419152557849884, 0.6272673010826111, 0.4876024127006531, 1.1037065982818604, 0.08993276953697205, 0.2427663654088974, 0.4068533182144165, 0.9167782664299011, 1.2435545921325684, 0.4538041651248932, 0.7199529409408569, 0.3432362675666809, 1.6742005348205566, 0.7143512964248657, 0.40882694721221924, 1.4566680192947388, 0.4266892373561859, 1.2825884819030762, 0.3644804358482361, 0.16751232743263245, 0.04078197479248047, 1.5363260507583618, 1.1609348058700562, 0.7089235782623291, 0.465753972530365, 0.40760868787765503, 0.10029534995555878, 0.6444109678268433, 0.8298183679580688, 0.5237094759941101, 0.6393574476242065, 0.9956106543540955, 0.2851382791996002, 1.3787035942077637, 1.1545262336730957, 0.6947828531265259, 0.17876295745372772, 0.9568855166435242, 1.139356017112732, 0.49660223722457886, 1.041041612625122, 1.6878598928451538, 1.3864026069641113, 0.5624630451202393, 0.42773136496543884, 0.8810257315635681, 0.9206225275993347, 0.7402092218399048, 0.7717874050140381, 1.4860830307006836, 0.09850673377513885, 1.0357497930526733, 0.7670576572418213, 0.13319510221481323, 1.1962369680404663, 0.03293523192405701, 0.9511474370956421, 1.0216319561004639, 1.3150827884674072, 0.3913131654262543, 0.9431507587432861, 0.057195328176021576, 0.7785488367080688]"
pragmatic,"[3, 11, 2, 17, 19, 2, 8, 6, 18]",34,"[0.37099993228912354, 0.005214124917984009, 0.8755152821540833, 0.5463982820510864, 1.74803626537323, 0.4837753176689148, 0.19050422310829163, 1.2943644523620605, 1.7942954301834106, 1.5928122997283936, 1.546098232269287, 0.027009323239326477, -0.07217812538146973, 2.1672961711883545, 0.22484895586967468, 0.6709098815917969, 0.5922688841819763, 1.3756508827209473, 0.6275580525398254, 0.28213855624198914, 0.23861704766750336, 0.07309882342815399, 0.5443081259727478, 1.2252869606018066, 0.5701029300689697, 0.6018580198287964, 0.8971611261367798, 0.024010568857192993, 0.979260265827179, 0.8305230140686035, 0.055244434624910355, 0.7540310621261597, 0.620405912399292, 0.12901702523231506, 0.4360384941101074, 0.5053249597549438, 1.1329206228256226, 0.6790278553962708, 1.1351619958877563, 0.6306440830230713, 0.4107896089553833, 0.28508371114730835, 0.6966462135314941, 0.5070918202400208, 1.2222012281417847, 0.7430633306503296, 1.4025453329086304, 1.3804073333740234, 0.276406466960907, 1.7737993001937866, 0.6108928918838501, 0.23760873079299927, 0.2504858672618866, 0.38459810614585876, 0.5192108750343323, 1.473854899406433, 0.10021530091762543, 0.932437539100647, 1.6796692609786987, 1.5681371688842773, 0.9007359743118286, 0.05173374339938164, 0.08273295313119888, 0.1762593537569046]"
proliferate,"[3, 11, 12, 14, 6, 22, 4, 11, 2, 8, 4]",34,"[1.148542881011963, -0.0842915028333664, 0.3844413161277771, 0.5929349064826965, 0.9068419933319092, 0.01934334635734558, 0.3146452307701111, 0.3644908368587494, 1.0533968210220337, 1.0049349069595337, 0.5776614546775818, 0.3597344160079956, 0.30046629905700684, 1.493074893951416, 0.7234126329421997, 0.5651077628135681, 1.704366683959961, 0.4048171639442444, 1.7291383743286133, 0.38765913248062134, 0.2511906027793884, -0.0024063754826784134, 1.5641725063323975, 1.0140275955200195, 0.8158556222915649, 0.45488837361335754, 0.47806692123413086, -0.12425780296325684, 0.7112906575202942, 0.6551631689071655, 0.2992058992385864, 0.7676093578338623, 1.3465840816497803, 0.425044447183609, 1.622649908065796, 1.6501812934875488, 0.7383031845092773, 0.3216646909713745, 0.8255312442779541, 0.74658203125, 0.8697091341018677, 0.6323838233947754, 2.088561773300171, 1.8637807369232178, 0.625144362449646, 0.3795049786567688, 0.8623443245887756, 0.9808182120323181, 1.085220217704773, 0.6910876035690308, 1.8220938444137573, -0.0561678409576416, 0.7766767740249634, 0.5354801416397095, 0.4109359085559845, 1.0249638557434082, -0.04888966679573059, 0.9250432848930359, 0.7946992516517639, 1.1613199710845947, 0.32865551114082336, 0.8901922106742859, 0.033815741539001465, 1.0777342319488525]"
provincial,"[3, 11, 12, 28, 6, 5, 18, 6, 2, 14]",34,"[0.7396542429924011, -0.04350893199443817, 0.8818953037261963, 0.6810515522956848, 1.4580451250076294, -0.03377024829387665, 0.1496598720550537, 0.5753211975097656, 1.3469820022583008, 1.6575639247894287, 0.7022349238395691, 0.27738839387893677, 0.24058546125888824, 1.7406210899353027, 0.7713841199874878, 0.77810138463974, 1.465625286102295, 0.5142902135848999, 1.1604044437408447, 0.41893261671066284, 0.15491433441638947, 0.08795458823442459, 1.554731845855713, 1.5194306373596191, 0.8697866797447205, 0.8912384510040283, 0.3680269718170166, -0.049510687589645386, 0.6085907816886902, 1.35490882396698, 0.3028301000595093, 1.0550357103347778, 1.0689899921417236, 0.39142706990242004, 1.239194631576538, 1.0432562828063965, 1.3358234167099, 0.09357312321662903, 1.4836760759353638, 1.0623750686645508, 0.973053514957428, 0.6982477903366089, 1.5887491703033447, 1.166332483291626, 0.6115068197250366, 0.8544076681137085, 1.0251911878585815, 0.9870463609695435, 0.9801168441772461, 1.1036877632141113, 1.438037633895874, -0.029934167861938477, 1.0784991979599, 0.6011279225349426, 0.45713886618614197, 1.587401032447815, -0.0209820419549942, 1.2208240032196045, 1.3625893592834473, 1.5619163513183594, 0.7230554819107056, 0.862480103969574, 0.027047228068113327, 0.6013051271438599]"
rigorous,"[11, 6, 17, 12, 11, 12, 13, 7]",34,"[1.3191391229629517, -0.07068701088428497, 0.5768910646438599, 0.56686931848526, 0.8844718337059021, -0.13100500404834747, 0.5042857527732849, 0.15000012516975403, 0.740865170955658, 1.1550486087799072, 0.18932917714118958, 0.4051341414451599, 0.4414180517196655, 1.0696338415145874, 1.118944764137268, 0.6020104289054871, 2.1377103328704834, 0.008137427270412445, 2.071680784225464, 0.5707470774650574, 0.12322740256786346, -0.008024167269468307, 2.199767827987671, 1.2754565477371216, 0.9521192312240601, 0.794084370136261, 0.09365268051624298, -0.07888349890708923, 0.32539135217666626, 1.2670336961746216, 0.33813098073005676, 1.1433219909667969, 1.7509760856628418, 0.7126386165618896, 1.9994086027145386, 1.953319787979126, 1.1347404718399048, -0.12306873500347137, 1.345382571220398, 1.096181035041809, 1.2263951301574707, 0.8232887983322144, 2.732712984085083, 2.3211488723754883, 0.17304785549640656, 0.6594350934028625, 0.5281499028205872, 0.5227289795875549, 1.564445972442627, 0.5476680994033813, 2.4886679649353027, -0.07784530520439148, 1.405488133430481, 0.6761860847473145, 0.37820449471473694, 1.1238210201263428, -0.03715035319328308, 1.1091947555541992, 0.8240411281585693, 1.0358959436416626, 0.3779870867729187, 1.497597575187683, 0.02816004678606987, 1.3639626502990723]"
salient,"[7, 2, 14, 6, 4, 5, 8]",34,"[1.1820359230041504, 0.03675457090139389, 0.4560568630695343, 0.23103785514831543, 0.758495569229126, 0.1449166238307953, 0.49284207820892334, 0.27996137738227844, 0.6633579730987549, 0.7479897737503052, 0.3393348753452301, 0.897758960723877, 0.4693862795829773, 1.4532229900360107, 0.5484511256217957, 0.4619062840938568, 1.5832432508468628, 0.39003968238830566, 1.625760793685913, 0.287167489528656, 0.16504189372062683, -0.03484524413943291, 1.397565484046936, 0.6906775236129761, 0.540249228477478, 0.30098816752433777, 0.6295333504676819, 0.10987386107444763, 0.8499132990837097, 0.3262496292591095, 0.6871596574783325, 0.3953685164451599, 1.180884838104248, 0.3554256558418274, 1.4443422555923462, 1.5818397998809814, 0.2664634585380554, 0.4620358347892761, 0.42488333582878113, 0.8750661611557007, 0.28940367698669434, 1.0960993766784668, 1.9704073667526245, 1.650187611579895, 0.821028470993042, 0.1372310221195221, 0.9437196850776672, 1.1491374969482422, 0.7088745832443237, 0.7559345960617065, 1.6943085193634033, 0.16483135521411896, 0.9397255182266235, 0.8414761424064636, 0.17164868116378784, 0.7880824208259583, 0.02788325399160385, 0.7263662219047546, 0.6429365873336792, 1.1258618831634521, 0.20429635047912598, 0.9073655009269714, 0.054438941180706024, 1.0971695184707642]"
sanction,"[7, 2, 5, 18, 8, 6, 12, 5]",34,"[0.3358111083507538, 0.002623260021209717, 0.9969871640205383, 0.5095018148422241, 1.579746127128601, 0.23946186900138855, 0.1251692771911621, 0.8448583483695984, 1.3261696100234985, 1.5248584747314453, 0.9778491258621216, 0.3110193610191345, 0.15182721614837646, 1.89654541015625, 0.3283182978630066, 0.6477046608924866, 0.673978328704834, 0.9049591422080994, 0.576056718826294, 0.33962345123291016, 0.2170673906803131, 0.09963875263929367, 0.8588017225265503, 1.2868611812591553, 0.5984969735145569, 0.746193528175354, 0.6092036962509155, 0.03116317093372345, 0.7683197855949402, 0.9927753210067749, 0.2992539405822754, 0.6278297305107117, 0.6126452684402466, 0.11787232011556625, 0.6439715027809143, 0.5017095804214478, 0.9826663732528687, 0.3166100084781647, 1.2062138319015503, 0.841353178024292, 0.39857926964759827, 0.6137731075286865, 0.7287355661392212, 0.47650402784347534, 0.8841413259506226, 0.7934094071388245, 1.1908293962478638, 1.1289033889770508, 0.3402103781700134, 1.3517602682113647, 0.6785721182823181, 0.17889301478862762, 0.710657000541687, 0.6435137391090393, 0.4113216996192932, 1.4344598054885864, 0.08608449995517731, 0.9317237138748169, 1.4537010192871094, 1.477576494216919, 0.7996929287910461, 0.3935598134994507, 0.08884347975254059, 0.19577273726463318]"
superlative,"[7, 13, 3, 4, 11, 14, 2, 8, 6, 28, 4]",34,"[1.0454726219177246, -0.04095783829689026, 0.43168094754219055, 0.8362625241279602, 1.2263538837432861, 0.02679060399532318, 0.2784363925457001, 0.5012528896331787, 1.3732001781463623, 1.4282180070877075, 0.7353127002716064, 0.30979281663894653, 0.19235415756702423, 1.884052038192749, 0.8716914057731628, 0.461373507976532, 1.9086741209030151, 0.5085933208465576, 1.6905505657196045, 0.5674023628234863, 0.33963754773139954, 0.07403653115034103, 1.64631187915802, 1.3956372737884521, 1.176548719406128, 0.40108463168144226, 0.3559543490409851, -0.049029380083084106, 0.7079744935035706, 0.9563656449317932, 0.22121021151542664, 0.9936767816543579, 1.4565753936767578, 0.5462687015533447, 1.727158784866333, 1.5436882972717285, 0.9813802242279053, 0.2714529037475586, 1.0747807025909424, 1.1541240215301514, 0.972446858882904, 0.6734691858291626, 2.1945302486419678, 1.7418948411941528, 0.5963668823242188, 0.4159126579761505, 0.9427103996276855, 1.0595628023147583, 1.079312801361084, 0.8897020816802979, 1.9775570631027222, -0.06161421537399292, 0.7452573180198669, 0.4626751244068146, 0.25289735198020935, 1.4424455165863037, -0.032863080501556396, 1.3696587085723877, 1.148655891418457, 1.453676700592041, 0.378115177154541, 0.838211178779602, 0.0022693537175655365, 0.8894041776657104]"
systematic,"[7, 21, 7, 8, 4, 19, 2, 8, 6, 18]",34,"[0.7227227687835693, 0.008689448237419128, 0.4374912679195404, 0.7342312932014465, 1.357255220413208, 0.612229585647583, 0.3330158293247223, 1.0016224384307861, 1.6082247495651245, 1.257635474205017, 1.2550994157791138, 0.02994541823863983, -0.10057458281517029, 1.9401602745056152, 0.44492387771606445, 0.34658196568489075, 1.159249186515808, 1.1975860595703125, 1.1873669624328613, 0.5964802503585815, 0.4591485857963562, 0.10602649301290512, 0.648704469203949, 1.12442946434021, 0.9908660054206848, 0.16893605887889862, 0.6238301396369934, 0.005931928753852844, 0.766318142414093, 0.6630584001541138, 0.015796378254890442, 0.7074426412582397, 1.1081950664520264, 0.3554171025753021, 0.9941014647483826, 1.0287590026855469, 0.8197426199913025, 0.7426602840423584, 0.7846177220344543, 0.8039203882217407, 0.552428662776947, 0.28274983167648315, 1.353916883468628, 0.9665980339050293, 0.8839032649993896, 0.40321409702301025, 1.037166714668274, 1.2444909811019897, 0.5293599367141724, 1.3253449201583862, 1.2260767221450806, 0.2664729952812195, 0.09546469151973724, 0.12371550500392914, 0.18386432528495789, 1.2650212049484253, 0.0954846739768982, 1.16250741481781, 1.3239076137542725, 1.2661868333816528, 0.517481803894043, 0.12257225066423416, 0.08090311288833618, 0.46476271748542786]"
