answer,word_ids,vocab_size,predicted_profiles
entrepreneur,"[4, 5, 8, 11, 4, 3, 11, 4, 5, 4, 13, 11]",34,"[0.7468756437301636, 2.5659890174865723, 0.40496543049812317, 0.00202757865190506, 0.8326215147972107, 1.924194574356079, 1.142011284828186, 1.2313727140426636, 0.23060175776481628, 0.261606365442276, -0.01451535802334547, 0.6622345447540283, 1.0838733911514282, 1.4233856201171875, 0.00035987235605716705, 0.9542800188064575, 1.1677789688110352, 0.8814369440078735, 0.08108151704072952, 2.001387596130371, 0.5035980939865112, 0.5339996218681335, 0.6918377876281738, 0.503280520439148, 0.8717684745788574, 1.049008846282959, 1.2216815948486328, 1.8516533374786377, 1.4390418529510498, 1.5534931421279907, 2.114593505859375, 0.39806169271469116, 1.1538022756576538, 1.0408437252044678, 1.2532044649124146, 0.2562723159790039, 0.6762146353721619, 1.1882565021514893, -0.033084556460380554, 0.0854685828089714, 0.4905470907688141, 0.4052342176437378, 0.17603130638599396, 0.6984120607376099, 1.6060339212417603, 0.7724048495292664, 2.547187089920044, 1.0548639297485352, 2.411332368850708, 1.300822138786316, -0.0018532946705818176, 0.645904004573822, 1.146013855934143, 1.9396802186965942, 1.3112787008285522, 0.3684994876384735, 0.5224289894104004, 0.00028144940733909607, 1.5519323348999023, 0.5016580820083618, 0.3589184582233429, 1.5261015892028809, 0.0033828653395175934, 0.2596726715564728]"
gene,"[17, 4, 5, 4]",34,"[0.5384610295295715, 1.7634141445159912, 1.0273529291152954, -0.01098703220486641, 0.39099693298339844, 1.0284944772720337, 0.5095745921134949, 0.4734755754470825, 0.8562223315238953, 0.2448434829711914, 0.015505697578191757, 1.150475263595581, 1.2678210735321045, 0.45677557587623596, -0.005905285011976957, 1.8885226249694824, 0.7521252632141113, 0.16332711279392242, 0.03640887141227722, 1.1538599729537964, 1.2463994026184082, 1.0133914947509766, 0.25529712438583374, 0.6127814054489136, 0.6985538601875305, 0.724600076675415, 0.9374696016311646, 1.0708849430084229, 0.7423644065856934, 1.1373136043548584, 1.1270471811294556, 0.4433211088180542, 0.8445990085601807, 0.2519510090351105, 0.6322484016418457, 0.031224146485328674, 1.529486060142517, 1.1292915344238281, 0.13973963260650635, 0.23315393924713135, 1.1632674932479858, 0.11980947852134705, 0.4134940505027771, 0.5865117311477661, 1.0081747770309448, 0.11309520900249481, 1.8560340404510498, 0.8301863074302673, 1.8259819746017456, 0.8204655051231384, -0.006154976785182953, 0.4040530025959015, 0.6611568331718445, 1.4224539995193481, 0.6644004583358765, 0.3912776708602905, 0.08950977027416229, 0.0015803463757038116, 1.1181658506393433, 0.7521123886108398, 0.6126609444618225, 1.1261507272720337, -0.008082222193479538, 0.14717593789100647]"
heredity,"[9, 4, 11, 4, 20, 6, 8, 21]",34,"[0.14050325751304626, 1.911044716835022, 1.3452537059783936, 0.11414727568626404, 0.272452712059021, 0.9297115206718445, 0.5547327399253845, 0.5669402480125427, 1.6691280603408813, 0.5420887470245361, 0.047409579157829285, 1.2652887105941772, 0.8677554130554199, 0.32582247257232666, -0.005023042671382427, 2.5781445503234863, 1.1966135501861572, 0.2581753432750702, 0.04910821467638016, 1.0031691789627075, 2.005000591278076, 1.2894954681396484, 0.23926183581352234, 0.36747318506240845, 0.4294573962688446, 1.2777765989303589, 0.81041419506073, 0.7723441123962402, 0.4224877655506134, 0.9401304125785828, 0.8674775958061218, 1.0885335206985474, 1.4361793994903564, 0.3528384864330292, 0.3888394832611084, -0.056604526937007904, 1.9314676523208618, 0.5509689450263977, 0.2855510711669922, 0.45701202750205994, 1.973680019378662, 0.3626489043235779, 0.5265030860900879, 0.48723524808883667, 0.9241064786911011, 0.19264811277389526, 1.9087470769882202, 1.0424740314483643, 1.6366604566574097, 1.0725287199020386, 0.07861676812171936, 0.5676366686820984, 0.8364275097846985, 0.8924855589866638, 0.9292635321617126, 0.24591749906539917, 0.2819752097129822, 0.00923723354935646, 0.6742147207260132, 0.7174626588821411, 0.6006667613983154, 0.9183153510093689, 0.028057053685188293, 0.15436500310897827]"
immigration,"[6, 19, 19, 6, 17, 11, 2, 8, 6, 12, 5]",34,"[0.4642380177974701, 3.6066067218780518, 0.317679762840271, 0.10848541557788849, 1.2362706661224365, 2.2804033756256104, 1.3856227397918701, 1.958721399307251, 0.3701152205467224, 0.5489086508750916, 0.0006433031521737576, 0.6296164393424988, 0.8070658445358276, 1.922121286392212, 0.0013284320011734962, 1.2187377214431763, 2.239807605743408, 1.2811049222946167, 0.11428630352020264, 2.183380603790283, 0.4726228415966034, 0.5952725410461426, 0.9254463911056519, 0.016558155417442322, 0.4326895475387573, 2.0322089195251465, 1.1017532348632812, 2.3340651988983154, 1.3811523914337158, 1.5590322017669678, 2.8391616344451904, 1.0002610683441162, 2.135671854019165, 1.4096946716308594, 1.1922498941421509, 0.15301641821861267, 0.8029114007949829, 1.0074641704559326, -0.09592215716838837, 0.17190539836883545, 0.9002177715301514, 0.9523494839668274, -0.0549389123916626, 0.5208582878112793, 1.8911746740341187, 1.1863011121749878, 3.4160969257354736, 1.2268823385238647, 2.9177281856536865, 1.7654815912246704, 0.012928260490298271, 1.38619065284729, 2.022346258163452, 2.0598156452178955, 1.547914981842041, -0.025597289204597473, 1.0631176233291626, 0.013339951634407043, 1.6476562023162842, 0.6437672972679138, 0.673541784286499, 2.236626386642456, 0.038104720413684845, 0.19680312275886536]"
imperialism,"[6, 19, 3, 4, 11, 6, 2, 14, 6, 7, 19]",34,"[0.28585267066955566, 2.517718553543091, 1.0202668905258179, 0.11999553442001343, 0.6272738575935364, 1.5163626670837402, 0.8900088667869568, 1.0996402502059937, 1.2769076824188232, 0.5829084515571594, 0.0295685026794672, 1.0076196193695068, 0.8689227104187012, 0.9313521981239319, 0.0025165844708681107, 2.2023754119873047, 1.5254477262496948, 0.7049591541290283, 0.05635436624288559, 1.4885741472244263, 1.5462267398834229, 1.0384210348129272, 0.5426025986671448, 0.27002087235450745, 0.5403140783309937, 1.5773688554763794, 0.9617123603820801, 1.3382986783981323, 0.8693622350692749, 1.2454880475997925, 1.5607233047485352, 0.9954575300216675, 1.6741451025009155, 0.7832037210464478, 0.7542268633842468, 0.0671328604221344, 1.5646570920944214, 0.7250620722770691, 0.12287566810846329, 0.34832584857940674, 1.6464228630065918, 0.542204737663269, 0.3649578392505646, 0.5881098508834839, 1.288276195526123, 0.592331051826477, 2.4815003871917725, 1.1323761940002441, 2.203557252883911, 1.4159579277038574, 0.07063467800617218, 0.7778859734535217, 1.2461384534835815, 1.2885547876358032, 1.1651403903961182, 0.18920113146305084, 0.5197122097015381, 0.017983421683311462, 1.0761607885360718, 0.6304416656494141, 0.5660169124603271, 1.2726880311965942, 0.04363267123699188, 0.1725095957517624]"
industrialization,"[6, 5, 20, 13, 7, 8, 11, 6, 2, 14, 6, 15, 2, 8, 6, 12, 5]",34,"[0.6309715509414673, 2.895148754119873, 0.6794629096984863, 0.1598418802022934, 1.072128176689148, 1.9488540887832642, 1.103981614112854, 1.5653483867645264, 0.8683491945266724, 0.317654550075531, 0.0003902858588844538, 0.9078305959701538, 0.9487555027008057, 1.5520390272140503, -0.006093136500567198, 1.850278615951538, 1.6569292545318604, 1.0524131059646606, 0.07616162300109863, 1.890763282775879, 0.9978103637695312, 0.9232287406921387, 0.9173547029495239, 0.3723661005496979, 0.6327657103538513, 1.5044887065887451, 1.0699360370635986, 1.9327147006988525, 1.2673492431640625, 1.4658552408218384, 2.2717225551605225, 0.6520951986312866, 1.5775748491287231, 1.1049383878707886, 1.1288272142410278, 0.1780019998550415, 1.3452085256576538, 1.0866212844848633, -0.07638236880302429, 0.21575087308883667, 1.312934398651123, 0.6213050484657288, 0.2875148057937622, 0.6158088445663452, 1.5605688095092773, 1.0018690824508667, 2.836888074874878, 0.9924604296684265, 2.531141996383667, 1.477834701538086, 0.0709778368473053, 1.077876329421997, 1.5356522798538208, 1.837888240814209, 1.2300090789794922, 0.22999626398086548, 0.6821660995483398, 0.0004998892545700073, 1.5697542428970337, 0.750010073184967, 0.6380892992019653, 1.7632369995117188, 0.05210269242525101, 0.2677161395549774]"
inertia,"[6, 5, 4, 11, 8, 6, 2]",34,"[0.4381515085697174, 2.2226903438568115, 0.6248475909233093, 0.027081679552793503, 0.5696120262145996, 1.4457380771636963, 0.8799715042114258, 0.977463960647583, 0.6093652248382568, 0.3472593128681183, 0.009342169389128685, 0.7168334722518921, 0.9199697971343994, 0.9994871616363525, -0.005304171238094568, 1.2461589574813843, 1.1295273303985596, 0.6471230983734131, 0.07186637818813324, 1.5302647352218628, 0.8425230979919434, 0.6122051477432251, 0.4751812517642975, 0.3302803337574005, 0.595289945602417, 1.1226531267166138, 1.0292645692825317, 1.3900501728057861, 1.0034879446029663, 1.2155389785766602, 1.5022625923156738, 0.6301807761192322, 1.2052490711212158, 0.7347736358642578, 0.8390318155288696, 0.06012832373380661, 0.9424451589584351, 0.844960629940033, 0.08205083012580872, 0.21901556849479675, 0.8464511632919312, 0.37465694546699524, 0.24205948412418365, 0.5668737888336182, 1.282409429550171, 0.5487927198410034, 2.1711418628692627, 0.9749370217323303, 2.0374200344085693, 1.1966869831085205, 0.02648819610476494, 0.5656638145446777, 1.0256049633026123, 1.404960036277771, 1.0501171350479126, 0.20185969769954681, 0.4142693281173706, 0.0032504573464393616, 1.1518986225128174, 0.4625367224216461, 0.3765200078487396, 1.1833117008209229, 0.0033562034368515015, 0.12802976369857788]"
inflation,"[6, 5, 22, 14, 2, 8, 6, 12, 5]",34,"[0.4215521812438965, 2.5157487392425537, 0.7188212275505066, 0.031090591102838516, 0.6039478778839111, 1.708312749862671, 1.023207426071167, 1.0899163484573364, 0.8081049919128418, 0.4881541132926941, 0.018620191141963005, 0.767096757888794, 0.9129917621612549, 1.0950853824615479, -0.0016571283340454102, 1.436110258102417, 1.3652323484420776, 0.757325291633606, 0.0888245701789856, 1.7920913696289062, 1.0123409032821655, 0.7035728693008423, 0.49302929639816284, 0.3210405111312866, 0.7304109334945679, 1.4145960807800293, 1.1907322406768799, 1.4357300996780396, 1.149296760559082, 1.4416388273239136, 1.6606330871582031, 0.874457597732544, 1.5096285343170166, 0.9596965909004211, 1.0068058967590332, 0.18895304203033447, 1.0440175533294678, 0.7942721247673035, 0.07833398878574371, 0.21345889568328857, 1.0194323062896729, 0.4792700707912445, 0.27096590399742126, 0.6915690898895264, 1.4626598358154297, 0.5956325531005859, 2.4757392406463623, 1.2930171489715576, 2.25258469581604, 1.3961312770843506, 0.04947281628847122, 0.5966939926147461, 1.1486504077911377, 1.4941835403442383, 1.4375011920928955, 0.16807162761688232, 0.4783704876899719, 0.005743186920881271, 1.1965066194534302, 0.49925172328948975, 0.3501123785972595, 1.2434359788894653, 0.005771521478891373, 0.16255414485931396]"
migration,"[19, 6, 17, 11, 2, 8, 6, 12, 5]",34,"[0.41764387488365173, 2.6836564540863037, 1.0139577388763428, 0.13269741833209991, 0.9063379764556885, 1.4473235607147217, 0.7316338419914246, 1.2935805320739746, 1.1049617528915405, 0.3376522660255432, 0.003052257001399994, 1.3082293272018433, 1.0693954229354858, 1.033862590789795, -0.010247474536299706, 2.5026047229766846, 1.6388596296310425, 0.57855224609375, 0.05630664899945259, 1.355462908744812, 1.3960951566696167, 1.3250856399536133, 0.5570669174194336, 0.23507830500602722, 0.3432861268520355, 1.456350564956665, 0.8006597757339478, 1.6364554166793823, 0.712286114692688, 1.1407122611999512, 1.9335395097732544, 0.6805658340454102, 1.5659656524658203, 0.6580770611763, 0.6145079135894775, -0.08410315960645676, 1.9202836751937866, 1.1814628839492798, 0.00569133460521698, 0.3237285912036896, 1.7411282062530518, 0.5641190409660339, 0.23443414270877838, 0.38794398307800293, 1.234224796295166, 0.6147411465644836, 2.6608831882476807, 0.7882253527641296, 2.404510974884033, 1.2545872926712036, 0.030836794525384903, 1.1736642122268677, 1.4732005596160889, 1.6892719268798828, 0.7561051249504089, 0.13339102268218994, 0.5644528865814209, 0.005800109356641769, 1.3234024047851562, 1.0945050716400146, 1.0111385583877563, 1.8628263473510742, 0.04533570259809494, 0.16510112583637238]"
momentum,"[19, 12, 19, 4, 5, 8, 13, 19]",34,"[0.3933582007884979, 2.163490056991577, 0.6847882270812988, 0.16738754510879517, 0.8346629738807678, 1.2633508443832397, 0.7416791319847107, 1.041810154914856, 0.8212079405784607, 0.3287270665168762, -0.003539581084623933, 0.9298570156097412, 0.7826418876647949, 0.9989473819732666, -0.00904737040400505, 1.9272487163543701, 1.3122862577438354, 0.6101295948028564, 0.05508085712790489, 1.1821049451828003, 1.022213339805603, 1.0228604078292847, 0.6136947870254517, 0.2749056816101074, 0.37412577867507935, 1.1426401138305664, 0.6410624384880066, 1.4327402114868164, 0.7558512687683105, 0.928520679473877, 1.6987372636795044, 0.6577470898628235, 1.303983449935913, 0.6822646856307983, 0.603007435798645, 0.1382731795310974, 1.4369502067565918, 0.9480843544006348, 0.03649335354566574, 0.3331981301307678, 1.525478720664978, 0.4562773108482361, 0.3217974901199341, 0.3172672390937805, 1.0599396228790283, 0.5603764653205872, 2.037109375, 0.6103141903877258, 1.850911021232605, 1.0213720798492432, 0.02902202680706978, 0.9861558675765991, 1.2441297769546509, 1.4278661012649536, 0.7425543665885925, 0.3356919288635254, 0.4152856469154358, 0.01372833177447319, 1.0617116689682007, 0.9624956250190735, 0.8965514898300171, 1.512577772140503, 0.07439416646957397, 0.3347187340259552]"
mutation,"[19, 13, 8, 2, 8, 6, 12, 5]",34,"[0.4736140966415405, 2.6529195308685303, 0.7950358986854553, 0.07773995399475098, 0.9505813717842102, 1.4950143098831177, 0.7848852276802063, 1.2419313192367554, 0.7873602509498596, 0.3278413414955139, -0.0076999422162771225, 1.1261498928070068, 1.0849969387054443, 1.1187305450439453, -0.008632957004010677, 2.016573429107666, 1.5967662334442139, 0.63569176197052, 0.06128232553601265, 1.4199597835540771, 0.9497280120849609, 1.0986403226852417, 0.5885373950004578, 0.280429869890213, 0.4263443052768707, 1.3167670965194702, 0.8239389657974243, 1.719551682472229, 0.8567923307418823, 1.1679718494415283, 2.0410335063934326, 0.5949734449386597, 1.444973349571228, 0.7027511596679688, 0.6989467144012451, 0.03982742130756378, 1.6047886610031128, 1.2547677755355835, -0.012708306312561035, 0.24354398250579834, 1.4190571308135986, 0.5421063303947449, 0.24221652746200562, 0.4067600965499878, 1.2840240001678467, 0.582358181476593, 2.5917909145355225, 0.7202462553977966, 2.3595869541168213, 1.1748329401016235, 0.0026447437703609467, 1.0846577882766724, 1.493088960647583, 1.815293312072754, 0.7811360359191895, 0.16627046465873718, 0.5368044376373291, 0.001935906708240509, 1.3491730690002441, 1.0391762256622314, 0.9604628086090088, 1.9002505540847778, 0.029689371585845947, 0.16638633608818054]"
nationalism,"[5, 2, 8, 6, 12, 5, 2, 14, 6, 7, 19]",34,"[0.45036521553993225, 2.691528558731079, 0.9205069541931152, 0.10859955847263336, 0.7431667447090149, 1.7530697584152222, 1.0187114477157593, 1.211909532546997, 1.0372812747955322, 0.5095134973526001, 0.019177326932549477, 0.9417270421981812, 0.9664421081542969, 1.1801912784576416, -0.0058477409183979034, 1.9474869966506958, 1.5213525295257568, 0.798642635345459, 0.07190561294555664, 1.780854344367981, 1.273186445236206, 0.9398728609085083, 0.6050310730934143, 0.3493148386478424, 0.6844077706336975, 1.4870991706848145, 1.1359647512435913, 1.5530633926391602, 1.1340527534484863, 1.4751991033554077, 1.8227519989013672, 0.8757884502410889, 1.6080570220947266, 0.9550013542175293, 1.0064398050308228, 0.1335720270872116, 1.3964166641235352, 0.9025113582611084, 0.05362686514854431, 0.25286126136779785, 1.3418246507644653, 0.5330680012702942, 0.30049410462379456, 0.7090880870819092, 1.4721451997756958, 0.6651046872138977, 2.662444591522217, 1.2345808744430542, 2.4351882934570312, 1.503729224205017, 0.05279410630464554, 0.7484630942344666, 1.291164755821228, 1.5817238092422485, 1.324338436126709, 0.20528294146060944, 0.5510445833206177, 0.031235847622156143, 1.3096641302108765, 0.643582820892334, 0.5461368560791016, 1.3983712196350098, 0.0330638512969017, 0.18401458859443665]"
periodic table,"[3, 4, 11, 6, 12, 20, 6, 18, 31, 8, 2, 10, 14, 4]",34,"[0.6772264242172241, 1.3993664979934692, 1.1212011575698853, 0.24817778170108795, 0.8765678405761719, 1.0319799184799194, 0.40585142374038696, 0.5716249346733093, 1.553765058517456, 0.17830637097358704, 0.0028407983481884003, 1.3135470151901245, 0.837510347366333, 0.7234787940979004, -0.009475484490394592, 2.9699697494506836, 0.8310141563415527, 0.3273816704750061, 0.006537730805575848, 0.948556125164032, 1.7548965215682983, 1.5507621765136719, 0.712474524974823, 0.9102429151535034, 0.7706802487373352, 0.6313897371292114, 0.5657558441162109, 1.1424964666366577, 0.6941660642623901, 0.8751277327537537, 1.2187763452529907, 0.44600120186805725, 0.7986230850219727, 0.4550449550151825, 0.5810938477516174, 0.6708323359489441, 2.231076717376709, 1.1394160985946655, 0.051986441016197205, 0.42148035764694214, 2.120124340057373, 0.18687771260738373, 0.8555268049240112, 0.2881588637828827, 0.6845868825912476, 0.3925904631614685, 1.421512246131897, 0.46831315755844116, 1.4669780731201172, 0.5422253012657166, 0.04441043734550476, 0.8489444851875305, 0.7346466183662415, 1.2106019258499146, 0.6530406475067139, 0.8488858342170715, 0.10554088652133942, -0.020236989483237267, 1.0033077001571655, 1.318735122680664, 1.0827081203460693, 1.2548754215240479, 0.09121681749820709, 0.7027614712715149]"
predator,"[3, 11, 4, 20, 2, 8, 12, 11]",34,"[0.454324334859848, 2.006889820098877, 1.201729416847229, 0.1544884592294693, 0.6889098882675171, 1.0859825611114502, 0.559495210647583, 0.8545318245887756, 1.379333734512329, 0.23415464162826538, -0.0007123192772269249, 1.4189536571502686, 1.0765352249145508, 0.6724098920822144, -0.005679899826645851, 2.7229912281036377, 1.1494108438491821, 0.2907049059867859, 0.04342687129974365, 1.100945234298706, 1.7147334814071655, 1.4293920993804932, 0.4757864773273468, 0.47638580203056335, 0.48309847712516785, 1.0207566022872925, 0.7138546705245972, 1.2395626306533813, 0.5682591199874878, 0.9778322577476501, 1.440474510192871, 0.5734310746192932, 1.1538997888565063, 0.4434916079044342, 0.5151987671852112, 0.012546315789222717, 2.0448639392852783, 1.086279273033142, 0.09786561131477356, 0.36721277236938477, 1.9487429857254028, 0.30503034591674805, 0.45632266998291016, 0.41669657826423645, 0.9918578267097473, 0.35551199316978455, 2.101273536682129, 0.7145559787750244, 1.9281123876571655, 0.9656223058700562, 0.049690231680870056, 0.8149136900901794, 1.019425392150879, 1.4582240581512451, 0.6460703015327454, 0.3814642131328583, 0.2802298069000244, 0.00032514333724975586, 1.090041995048523, 1.1019165515899658, 0.8674100041389465, 1.445818305015564, 0.04333512485027313, 0.26672831177711487]"
qualitative,"[24, 13, 2, 14, 6, 8, 2, 8, 6, 28, 4]",34,"[0.5700879096984863, 2.1540002822875977, 1.1928677558898926, 0.17346443235874176, 0.7476364374160767, 1.2779302597045898, 0.6470720171928406, 0.9879182577133179, 1.3756803274154663, 0.2327786386013031, -0.00603913888335228, 1.3641183376312256, 1.0963166952133179, 0.8652305006980896, 0.0019668517634272575, 2.6486823558807373, 1.1533666849136353, 0.47751694917678833, 0.033430665731430054, 1.2506599426269531, 1.657660961151123, 1.4199814796447754, 0.5914071202278137, 0.5594034790992737, 0.6453408598899841, 1.0590180158615112, 0.7787574529647827, 1.357986569404602, 0.7846096754074097, 1.1070770025253296, 1.5241236686706543, 0.5417540073394775, 1.141908884048462, 0.547061562538147, 0.6690162420272827, 0.12163488566875458, 2.098357677459717, 1.1321351528167725, 0.05651257187128067, 0.3675367832183838, 1.8935680389404297, 0.32346591353416443, 0.48821285367012024, 0.4573619067668915, 1.0502227544784546, 0.47780513763427734, 2.1823477745056152, 0.7458388805389404, 2.1085832118988037, 1.0608998537063599, 0.06359106302261353, 0.8746678233146667, 1.0872737169265747, 1.5034456253051758, 0.7430197596549988, 0.45602482557296753, 0.29186198115348816, -0.02231708914041519, 1.258039951324463, 1.0315591096878052, 0.839428186416626, 1.4514678716659546, 0.07329797744750977, 0.30431076884269714]"
quantitative,"[24, 13, 2, 5, 8, 6, 8, 2, 8, 6, 28, 4]",34,"[0.5443595051765442, 2.123983383178711, 1.1995493173599243, 0.18956676125526428, 0.826778769493103, 1.121802568435669, 0.5096930265426636, 0.9756098985671997, 1.3585445880889893, 0.1531476080417633, -0.01685982756316662, 1.5108245611190796, 1.140498399734497, 0.800689697265625, -0.0022332589142024517, 2.920907735824585, 1.1566691398620605, 0.3606577217578888, 0.030811704695224762, 1.053023099899292, 1.6789357662200928, 1.592054843902588, 0.5735992789268494, 0.5085357427597046, 0.5099160075187683, 0.974462628364563, 0.5984823703765869, 1.4014074802398682, 0.6151463985443115, 0.9522531032562256, 1.6120710372924805, 0.4362150728702545, 1.082055687904358, 0.4097515046596527, 0.5097318291664124, 0.034678660333156586, 2.3162448406219482, 1.2949399948120117, 0.035897158086299896, 0.4239550232887268, 2.1405029296875, 0.2668175995349884, 0.4523688852787018, 0.3107777237892151, 0.917687177658081, 0.427155077457428, 2.1478023529052734, 0.5203831195831299, 2.0705981254577637, 0.9332625865936279, 0.0468161404132843, 1.0496734380722046, 1.157531499862671, 1.5824167728424072, 0.47558239102363586, 0.4722096920013428, 0.21579144895076752, -0.020349007099866867, 1.2429277896881104, 1.281949520111084, 1.0903904438018799, 1.6606905460357666, 0.09066098928451538, 0.3209693729877472]"
recession,"[11, 4, 18, 4, 7, 7, 6, 12, 5]",34,"[0.37178122997283936, 2.1961236000061035, 1.0489780902862549, 0.038225945085287094, 0.40195634961128235, 1.590499997138977, 0.9929169416427612, 0.70868980884552, 1.2307296991348267, 0.6600295901298523, 0.05151353403925896, 0.9151003360748291, 0.9331320524215698, 0.7918063402175903, -0.003913126885890961, 1.8963804244995117, 1.1618843078613281, 0.5549691915512085, 0.07058083266019821, 1.6873401403427124, 1.4466772079467773, 0.8232910633087158, 0.46080532670021057, 0.4969196915626526, 0.8097009062767029, 1.3818262815475464, 1.260280728340149, 1.1323113441467285, 1.1229084730148315, 1.4635761976242065, 1.2330029010772705, 1.1000326871871948, 1.4915660619735718, 0.8030166625976562, 0.969041645526886, 0.3156757354736328, 1.2934540510177612, 0.6788704991340637, 0.13094578683376312, 0.2988247871398926, 1.301090955734253, 0.4206088185310364, 0.43137502670288086, 0.8083699941635132, 1.4198155403137207, 0.3859284222126007, 2.189138889312744, 1.4415245056152344, 1.9978346824645996, 1.3179113864898682, 0.037296850234270096, 0.3374726474285126, 0.8503409028053284, 1.1633135080337524, 1.4563380479812622, 0.25696608424186707, 0.42487338185310364, -0.004120711237192154, 1.019106388092041, 0.35091090202331543, 0.323750376701355, 0.9013186097145081, -0.010128706693649292, 0.25237029790878296]"
reform,"[11, 4, 22, 12, 11, 19]",34,"[0.4384990334510803, 1.5088518857955933, 1.4251527786254883, 0.17522838711738586, 0.541736364364624, 0.6849424242973328, 0.2940685451030731, 0.5110419988632202, 1.7359527349472046, 0.18201695382595062, 0.009440278634428978, 1.5914666652679443, 1.083211898803711, 0.3646101653575897, -0.0026712357066571712, 3.1661617755889893, 0.6951006650924683, 0.06799664348363876, 0.006992180831730366, 0.734037458896637, 2.1221492290496826, 1.681254267692566, 0.43636032938957214, 0.662429690361023, 0.5181729793548584, 0.7212570905685425, 0.5565308332443237, 0.8707880973815918, 0.3601863980293274, 0.8143758773803711, 0.9626386761665344, 0.45545220375061035, 0.8069285154342651, 0.15163353085517883, 0.34726011753082275, 0.01136007159948349, 2.4247019290924072, 1.0289239883422852, 0.20030327141284943, 0.3786987066268921, 2.3160741329193115, 0.10618797689676285, 0.6764910221099854, 0.3653540313243866, 0.6886970400810242, 0.17200316488742828, 1.6143183708190918, 0.588311493396759, 1.528608798980713, 0.6939849257469177, 0.07166904211044312, 0.6324993968009949, 0.67159503698349, 1.172891616821289, 0.367446631193161, 0.5091442465782166, 0.0741732120513916, 0.009245160967111588, 0.9185105562210083, 1.1425440311431885, 0.9122272729873657, 1.1073622703552246, 0.05716591328382492, 0.3512361943721771]"
respiration,"[11, 4, 7, 3, 6, 11, 2, 8, 6, 12, 5]",34,"[0.5173866748809814, 2.5590028762817383, 1.3036359548568726, 0.09681032598018646, 0.6636283993721008, 1.428352952003479, 0.6745785474777222, 0.9589838981628418, 1.3726141452789307, 0.3978983461856842, 0.02431846223771572, 1.4585431814193726, 1.2817975282669067, 0.8238779902458191, -0.002202277071774006, 2.745321035385132, 1.3830041885375977, 0.36914804577827454, 0.05268726125359535, 1.466265082359314, 1.773554801940918, 1.3805997371673584, 0.43541669845581055, 0.4682241380214691, 0.6691649556159973, 1.3366202116012573, 0.9834672212600708, 1.4513413906097412, 0.8386642932891846, 1.3183040618896484, 1.6647299528121948, 0.8045613765716553, 1.4577445983886719, 0.5183375477790833, 0.7422070503234863, 0.05041462182998657, 2.044780731201172, 1.2112082242965698, 0.04828587919473648, 0.36109504103660583, 1.8428223133087158, 0.3203350603580475, 0.3516835868358612, 0.5937519073486328, 1.233582854270935, 0.3787752389907837, 2.5940089225769043, 1.0179979801177979, 2.424417495727539, 1.245905876159668, 0.038297008723020554, 0.8259737491607666, 1.1544677019119263, 1.7075053453445435, 0.9333728551864624, 0.2939785122871399, 0.2839888632297516, 0.0011405311524868011, 1.3328940868377686, 0.948885977268219, 0.8140143752098083, 1.6395295858383179, 0.03606104105710983, 0.1984025537967682]"
sovereignty,"[7, 12, 28, 4, 11, 4, 6, 17, 5, 8, 21]",34,"[0.8349258303642273, 1.9886980056762695, 1.207142949104309, 0.1420181691646576, 0.7382373809814453, 1.4723503589630127, 0.8483487367630005, 0.8106653690338135, 1.3817708492279053, 0.17602373659610748, -0.0029043543618172407, 1.3724944591522217, 1.18602454662323, 0.965933084487915, -0.0046883560717105865, 2.5922818183898926, 0.7641696929931641, 0.47494420409202576, 0.03838322311639786, 1.6010551452636719, 1.7141512632369995, 1.3710094690322876, 0.6954419612884521, 0.9155492782592773, 1.0445475578308105, 0.7314257621765137, 1.1279988288879395, 1.3513535261154175, 1.1689915657043457, 1.4373064041137695, 1.568994164466858, 0.3376197814941406, 0.8027241230010986, 0.7090465426445007, 1.0445326566696167, 0.33611634373664856, 1.910986065864563, 1.2584099769592285, 0.06189349293708801, 0.2558056116104126, 1.697662115097046, 0.15923091769218445, 0.6459277868270874, 0.7177556753158569, 1.2903255224227905, 0.4907616674900055, 2.1207327842712402, 0.998853862285614, 2.1221797466278076, 1.0626296997070312, 0.05225350707769394, 0.5113638043403625, 0.7582910060882568, 1.6331957578659058, 1.1016407012939453, 0.7115657925605774, 0.1855756640434265, -0.009305385872721672, 1.3521904945373535, 0.9463559985160828, 0.6204075217247009, 1.2328810691833496, 0.04843359440565109, 0.4686505198478699]"
