answer,word_ids,vocab_size,predicted_profiles
example,"[4, 27, 2, 19, 3, 14, 4]",34,"[0.8914459943771362, 0.9127422571182251, 0.9389147162437439, 0.9155058860778809, 0.009166073054075241, 0.8570860624313354, 0.7382935285568237, 0.8276731371879578, 0.8355798721313477, 0.14274117350578308, 0.34474921226501465, 1.2073960304260254, 0.003218330442905426, 0.9879825711250305, 1.372245192527771, 0.2466719150543213, 1.1644318103790283, 0.9296104907989502, 0.5334007143974304, -0.0015365186845883727, 0.47631245851516724, 0.470717191696167, 0.5333932638168335, 0.600018322467804, 1.3300000429153442, 1.5044844150543213, 0.9531533718109131, -0.0005747359246015549, 0.39901110529899597, 1.0233397483825684, 1.1251728534698486, 1.0413020849227905, 0.9443077445030212, 1.3601349592208862, 0.004048402886837721, 0.8064015507698059, -0.016298601403832436, 0.17280176281929016, 1.4478418827056885, 0.9693629145622253, 0.4711132049560547, 0.9028540253639221, 0.10621792078018188, 0.8523942232131958, 0.3005911707878113, 0.5229284763336182, 0.5795947313308716, 1.337836503982544, 0.21733681857585907, 0.9566944241523743, 0.10884392261505127, 1.133089542388916, 1.2098726034164429, 0.2833855152130127, 1.1921415328979492, 0.3569679260253906, 0.19371218979358673, 0.55805903673172, 0.7583045363426208, 0.667675793170929, 1.35001802444458, 0.10620506852865219, 1.4166483879089355, 0.619403064250946]"
explain,"[4, 27, 3, 14, 2, 6, 5]",34,"[0.7401492595672607, 0.711381196975708, 0.6279969215393066, 0.5211225152015686, -0.001058138906955719, 0.3585761785507202, 0.6369131207466125, 1.0813007354736328, 0.8557202219963074, 0.3076489567756653, 0.6615347266197205, 0.9217973947525024, -4.594307392835617e-05, 0.7143821120262146, 1.353675365447998, 0.47591063380241394, 0.7829696536064148, 0.44199931621551514, 0.5205383896827698, -0.001260171877220273, 0.3829277753829956, 0.37355974316596985, 0.6274081468582153, 0.4052812457084656, 0.8834158182144165, 0.8887545466423035, 0.8372342586517334, 0.0016080886125564575, 0.029652338474988937, 0.920049250125885, 0.9969255924224854, 0.6234604120254517, 0.4985913038253784, 1.1711949110031128, 0.0007335739210247993, 0.5809766054153442, -0.003827934619039297, 0.39228251576423645, 1.472925066947937, 0.8787546157836914, 0.2328961193561554, 0.6856561899185181, -0.04556902125477791, 0.9396630525588989, 0.26845183968544006, 0.5760345458984375, 0.74176025390625, 0.9833908081054688, 0.15571469068527222, 1.032774567604065, 0.3214172124862671, 1.0849655866622925, 1.1216729879379272, 0.6593467593193054, 1.1695103645324707, 0.4487922787666321, 0.29703646898269653, 0.26396745443344116, 0.831355631351471, 0.48456090688705444, 1.2448137998580933, 0.31861042976379395, 0.8574453592300415, 0.485773503780365]"
explore,"[4, 27, 3, 14, 12, 11, 4]",34,"[1.1457688808441162, 0.6943128705024719, 1.0372943878173828, 0.8602559566497803, 0.00755908340215683, 0.4420992136001587, 0.7043604850769043, 0.8398939967155457, 0.7789833545684814, 0.06012432649731636, 0.5384661555290222, 0.9327327609062195, -0.009469803422689438, 0.6111174821853638, 1.1551330089569092, 0.2587381601333618, 1.2434613704681396, 0.2906557321548462, 0.5112894177436829, 0.0019414363196119666, 0.5590223670005798, 0.7520519495010376, 0.4406184256076813, 0.42448222637176514, 1.0587407350540161, 1.1312484741210938, 0.911925196647644, 0.004717675037682056, -0.028171759098768234, 0.6858518123626709, 0.8145719766616821, 0.7628749012947083, 0.5652408599853516, 1.089130163192749, -0.002870348282158375, 0.5141160488128662, -0.0021875654347240925, 0.6475832462310791, 1.3882704973220825, 0.81589275598526, -0.03992326930165291, 0.49031999707221985, -0.006967412307858467, 0.894925594329834, 0.31283512711524963, 0.8700990676879883, 0.730793833732605, 0.7664628624916077, -0.024657007306814194, 1.0435148477554321, 0.05203212425112724, 0.9259034395217896, 0.8737438917160034, 0.3792192339897156, 0.9570044875144958, 0.6263309717178345, 0.07819873094558716, 0.10773972421884537, 0.4705222249031067, 0.42823269963264465, 1.1980782747268677, 0.07791775465011597, 1.126680612564087, 0.41126424074172974]"
finally,"[22, 6, 5, 2, 14, 14, 21]",34,"[0.7311720252037048, 0.41627877950668335, 0.4071545898914337, 0.43870776891708374, 0.004874564707279205, 0.7699934840202332, 0.30819106101989746, 1.3618154525756836, 0.5961856245994568, 0.6159544587135315, 0.8372628688812256, 0.7437837719917297, 0.02856839820742607, 0.5699660778045654, 0.7991468906402588, 0.6897300481796265, 0.9094200134277344, 0.8509171009063721, 0.22569702565670013, 0.00013524515088647604, 0.5668262243270874, 0.03953665867447853, 0.5024933815002441, 0.9007551670074463, 1.1732882261276245, 1.2380057573318481, 0.9910311698913574, 0.002929375506937504, 0.5458469390869141, 0.5003986358642578, 1.3917031288146973, 0.9747341871261597, 0.6332759261131287, 1.2548702955245972, 0.005174086894840002, 0.3839418590068817, -0.0025397688150405884, 0.15863196551799774, 1.7645037174224854, 0.41552406549453735, 0.692121148109436, 0.46367859840393066, 0.05060640722513199, 0.4238775372505188, 0.0530189573764801, 0.11052943021059036, 0.2429494857788086, 0.7528063654899597, 0.6418488025665283, 1.3810641765594482, 0.7483514547348022, 1.5168050527572632, 0.6659658551216125, 0.6487017869949341, 1.017653226852417, 0.04991410672664642, 0.45296385884284973, 0.49312299489974976, 1.3151330947875977, 0.9792239665985107, 0.8603898286819458, 0.5807568430900574, 0.8951472640037537, 0.21976852416992188]"
first,"[22, 6, 11, 7, 8]",34,"[0.355559378862381, 1.088610053062439, 0.5273982286453247, 0.7277605533599854, 0.009309815242886543, 0.6715694069862366, 0.8585224151611328, 0.6069126129150391, 0.9668490886688232, -0.05759099870920181, 0.28889015316963196, 1.2227967977523804, 0.008970174938440323, 1.1916166543960571, 1.8471622467041016, 0.002209119498729706, 0.5559306144714355, 0.9823871850967407, 0.5945467352867126, -0.0012069898657500744, 0.21324370801448822, 0.1025601327419281, 0.6786640882492065, 0.4141714572906494, 0.9240899085998535, 1.1412701606750488, 0.6115946173667908, 0.0024140318855643272, 0.29566025733947754, 1.5662857294082642, 0.9531919956207275, 0.7476122379302979, 0.8794831037521362, 1.3903864622116089, 0.00024412153288722038, 1.048445701599121, -0.0048425933346152306, 0.0015441477298736572, 1.1056333780288696, 1.1899802684783936, 0.5645295977592468, 1.2466284036636353, 0.08298961818218231, 1.0138310194015503, 0.32799845933914185, 0.2629326581954956, 0.7217015027999878, 1.739288568496704, 0.04806336387991905, 0.4779406785964966, -0.09957051277160645, 0.8025897741317749, 1.7603051662445068, 0.2669583857059479, 1.4557316303253174, 0.15049314498901367, 0.1873113512992859, 0.7276809811592102, 0.6483359932899475, 0.4775908589363098, 1.5109004974365234, 0.09957346320152283, 1.2078999280929565, 0.8168702721595764]"
idea,"[6, 20, 4, 2]",34,"[0.9943603873252869, 0.9185010194778442, 1.1305627822875977, 1.0019079446792603, 0.00978927407413721, 0.5983932018280029, 0.9084784388542175, 0.6411315202713013, 0.882170557975769, -0.0010486207902431488, 0.3027709722518921, 1.2532721757888794, -0.0031191855669021606, 0.9233522415161133, 1.555967926979065, 0.09044740349054337, 1.1726300716400146, 0.5979572534561157, 0.6577971577644348, -0.0014379650820046663, 0.37810981273651123, 0.6774917840957642, 0.4513735771179199, 0.34173935651779175, 1.1532464027404785, 1.325454592704773, 0.9397609233856201, 0.00886088889092207, 0.06600421667098999, 1.0856103897094727, 0.8616928458213806, 0.8891727924346924, 0.8013876676559448, 1.3259131908416748, 0.007118240464478731, 0.8304997086524963, -0.00855423416942358, 0.3195178806781769, 1.2996742725372314, 1.1537301540374756, 0.13156723976135254, 0.8400886654853821, -0.006547899916768074, 0.9640370011329651, 0.44432157278060913, 0.8137011528015137, 0.814910888671875, 1.3053194284439087, -0.02528541348874569, 0.7686129808425903, -0.045520130544900894, 0.8744374513626099, 1.342699646949768, 0.14224040508270264, 1.230386734008789, 0.6005221605300903, 0.057910870760679245, 0.30133166909217834, 0.41452354192733765, 0.35601285099983215, 1.4746241569519043, 0.024308085441589355, 1.3766981363296509, 0.6997325420379639]"
imagine,"[6, 19, 2, 17, 6, 5, 4]",34,"[0.17515583336353302, 1.6868733167648315, 0.10253287851810455, 0.12320224940776825, 0.00545559823513031, 0.24805526435375214, 1.188974142074585, 0.9176468253135681, 0.5774950981140137, 0.3971681594848633, 0.34704846143722534, 0.5106105804443359, 0.03532618656754494, 0.7549440860748291, 1.3405413627624512, 1.0219887495040894, 0.19278311729431152, 0.8324271440505981, 0.7664114832878113, -0.00169932481367141, 0.1402597725391388, 0.0027534961700439453, 1.4159852266311646, 0.29741477966308594, 0.3973747789859772, 0.37851595878601074, 0.393051415681839, 0.01065380685031414, 0.4859646260738373, 1.7609070539474487, 0.6716784238815308, 0.34184202551841736, 0.3895875811576843, 0.726742148399353, 0.0021158172748982906, 1.399620532989502, -0.01834157481789589, 0.0924258679151535, 1.1388483047485352, 1.4003435373306274, 0.8339459896087646, 1.0947790145874023, 0.06122822314500809, 1.5006999969482422, 0.015292152762413025, 0.5128084421157837, 0.8350158929824829, 1.634761095046997, 0.49580714106559753, 0.5540220141410828, 0.42792809009552, 0.8271554112434387, 1.8591734170913696, 1.2086622714996338, 0.8126306533813477, 0.1359170824289322, 1.049879789352417, 0.8416545391082764, 0.9238900542259216, 0.35746249556541443, 0.8901215195655823, 0.28009307384490967, 0.2403257191181183, 0.8010715842247009]"
important,"[6, 19, 3, 12, 11, 8, 2, 5, 8]",34,"[0.19053611159324646, 1.4200429916381836, 0.15571539103984833, 0.0780469998717308, 0.006209393963217735, 0.02229803241789341, 1.1169356107711792, 0.9821889996528625, 0.7779830694198608, 0.3334199786186218, 0.4135761260986328, 0.5444839000701904, 0.033372458070516586, 0.731782853603363, 1.501604437828064, 0.9848458766937256, 0.11889750510454178, 0.4164043068885803, 0.6408616900444031, -0.0003273386973887682, 0.09042835235595703, 0.07036900520324707, 1.4057424068450928, 0.07640941441059113, 0.27445563673973083, 0.16164125502109528, 0.4194470942020416, -0.0008622221648693085, 0.12550126016139984, 1.5833745002746582, 0.5843939781188965, 0.11955180019140244, 0.19765299558639526, 0.7142020463943481, 0.0004522758536040783, 1.1664228439331055, -0.0204627625644207, 0.2572092115879059, 1.1478147506713867, 1.305243968963623, 0.4797903299331665, 0.9883542656898499, -0.025236984714865685, 1.6224018335342407, 0.12829719483852386, 0.5208940505981445, 0.9718024730682373, 1.4194328784942627, 0.25160080194473267, 0.5566349029541016, 0.3582610487937927, 0.7844149470329285, 1.806735873222351, 1.3866586685180664, 0.9914977550506592, 0.25050199031829834, 0.9630099534988403, 0.538594126701355, 0.7601746916770935, 0.16655078530311584, 1.0416207313537598, 0.24577808380126953, 0.14965426921844482, 0.6438159346580505]"
improve,"[6, 19, 3, 11, 12, 28, 4]",34,"[0.8456884026527405, 0.35934025049209595, 0.4701448082923889, 0.40852299332618713, 0.004901336506009102, 0.6427704095840454, 0.15335865318775177, 1.5012836456298828, 0.82236647605896, 0.43568968772888184, 0.9012990593910217, 0.8600246906280518, 0.013022519648075104, 0.6524133682250977, 1.036156177520752, 0.7680749297142029, 1.0498920679092407, 0.5394539833068848, 0.18710048496723175, -0.0008997704135254025, 0.6213118433952332, 0.15084576606750488, 0.5965890288352966, 0.8441141843795776, 1.1676738262176514, 1.1822603940963745, 0.9928724765777588, 0.004833003506064415, 0.29589125514030457, 0.556850790977478, 1.4187231063842773, 0.9068179726600647, 0.4175417721271515, 1.422312617301941, 0.0027232663705945015, 0.20141686499118805, -0.020722147077322006, 0.3374123275279999, 2.0066757202148438, 0.3179730176925659, 0.4478091895580292, 0.43312370777130127, 0.07371888309717178, 0.7194786071777344, 0.0982905775308609, 0.1946093589067459, 0.35479608178138733, 0.6562934517860413, 0.4239351153373718, 1.448430061340332, 0.5582869648933411, 1.5404444932937622, 0.6224545836448669, 0.8174818754196167, 1.2556757926940918, 0.17041988670825958, 0.525750458240509, 0.23338033258914948, 1.2924308776855469, 0.8423524498939514, 1.194336175918579, 0.4969741702079773, 0.8171510100364685, 0.12360115349292755]"
information,"[6, 5, 22, 12, 11, 19, 2, 8, 6, 12, 5]",34,"[0.4847862720489502, 0.8648956418037415, 0.01808151602745056, 0.10167960822582245, 0.010644226334989071, 0.40891584753990173, 0.46144813299179077, 1.3187587261199951, 0.5293662548065186, 0.633206844329834, 0.7660508155822754, 0.3351929187774658, 0.05851587653160095, 0.3185282349586487, 0.6100437045097351, 1.016725778579712, 0.429016649723053, 0.6866859197616577, 0.2636496126651764, -0.00029361352790147066, 0.36588799953460693, -3.997981548309326e-05, 0.9374040961265564, 0.703811526298523, 0.6765872836112976, 0.6761360168457031, 0.6921563148498535, 0.0036340532824397087, 0.5530543923377991, 0.6887769103050232, 1.0500919818878174, 0.565851092338562, 0.28915905952453613, 0.784072995185852, 0.01851244829595089, 0.6007413864135742, 0.025942159816622734, 0.2332003265619278, 1.3992979526519775, 0.5128223896026611, 0.7846766114234924, 0.4742165505886078, 0.052044324576854706, 0.6285674571990967, -0.06665806472301483, 0.16893570125102997, 0.2379218488931656, 0.6819486021995544, 0.6357255578041077, 1.0867294073104858, 0.8373146057128906, 1.2233716249465942, 0.7941749095916748, 1.0648658275604248, 0.6936267614364624, 0.04456527531147003, 0.7088581919670105, 0.596933901309967, 1.2569606304168701, 0.6853628158569336, 0.5582144260406494, 0.5648698210716248, 0.309862345457077, 0.2500513792037964]"
learn,"[14, 4, 2, 11, 5]",34,"[0.8265334367752075, 0.5305923223495483, 0.9479829668998718, 0.8863398432731628, 0.012964080087840557, 0.7016438841819763, 0.4342553913593292, 0.8054536581039429, 0.8013628721237183, 0.06648380309343338, 0.3554874062538147, 1.1252994537353516, -0.006342791020870209, 0.907900869846344, 1.2458455562591553, 0.1953684687614441, 1.135746717453003, 0.6788938045501709, 0.3278960585594177, -0.0007316345581784844, 0.44083064794540405, 0.3883613049983978, 0.2939828336238861, 0.5449817776679993, 1.2497414350509644, 1.410455584526062, 0.9545873403549194, 0.011439653113484383, 0.22828198969364166, 0.6982837915420532, 1.0784215927124023, 0.9910882115364075, 0.7946456670761108, 1.3688212633132935, -0.005751010030508041, 0.47887662053108215, -0.00917324423789978, 0.25197628140449524, 1.4633551836013794, 0.6211016178131104, 0.2266317754983902, 0.6597107648849487, 0.08016420900821686, 0.6743242740631104, 0.2517739534378052, 0.38607257604599, 0.43099281191825867, 1.0787756443023682, 0.11242276430130005, 0.8818403482437134, 0.017935439944267273, 1.0683287382125854, 0.8854093551635742, 0.19695378839969635, 1.2171744108200073, 0.289421021938324, 0.029118455946445465, 0.3184552788734436, 0.6738656759262085, 0.5494124889373779, 1.3132472038269043, 0.08397085219621658, 1.311287760734558, 0.39324676990509033]"
middle,"[19, 6, 20, 20, 14, 4]",34,"[1.3265067338943481, 0.536876916885376, 1.0733113288879395, 0.9615383744239807, 0.005322551354765892, 0.9839195609092712, 0.4984970986843109, 1.0415899753570557, 0.7398180961608887, 0.23513858020305634, 0.6913131475448608, 1.17168128490448, -0.0076579805463552475, 0.7603133320808411, 1.0092495679855347, 0.27192381024360657, 1.7067948579788208, 0.8279154300689697, 0.40002816915512085, 0.0001890509156510234, 0.8007844090461731, 0.576918363571167, 0.341697096824646, 0.9045187830924988, 1.6481372117996216, 1.8269083499908447, 1.2195372581481934, 0.005678411573171616, 0.37301596999168396, 0.6169925332069397, 1.3692259788513184, 1.2833651304244995, 0.930214524269104, 1.5274792909622192, 0.0032090353779494762, 0.5171717405319214, -0.015638794749975204, 0.3291061818599701, 1.8411445617675781, 0.7444790005683899, 0.36370423436164856, 0.5505843162536621, 0.09640160202980042, 0.5098638534545898, 0.2510901987552643, 0.5180140733718872, 0.39075225591659546, 0.842451274394989, 0.2982807159423828, 1.4298402070999146, 0.23643161356449127, 1.4240459203720093, 0.6891263723373413, 0.18226151168346405, 1.1104283332824707, 0.36317741870880127, 0.1677684485912323, 0.36867761611938477, 0.9193125367164612, 0.9761894941329956, 1.262192726135254, 0.25717705488204956, 1.593178629875183, 0.3821752071380615]"
next,"[5, 4, 27, 8]",34,"[0.4790617823600769, 1.2296355962753296, 0.5099974870681763, 0.4472038149833679, 0.011914650909602642, 0.21527767181396484, 1.1389257907867432, 0.5706210136413574, 0.5928406715393066, 0.05776316300034523, 0.3026184141635895, 0.5455908179283142, 0.0008022729307413101, 0.540118932723999, 1.0761241912841797, 0.2987087666988373, 0.5157619714736938, 0.424649178981781, 0.714699387550354, -0.0014864468248561025, 0.19398599863052368, 0.37517067790031433, 0.800098717212677, 0.1472403109073639, 0.4483370780944824, 0.459768146276474, 0.49271100759506226, 0.00928326416760683, 0.11536400020122528, 1.2076520919799805, 0.48819682002067566, 0.34608563780784607, 0.37328240275382996, 0.6111662983894348, -0.0015331031754612923, 1.0382684469223022, -0.000713384710252285, 0.3556210398674011, 0.7640462517738342, 1.235376000404358, 0.2786303162574768, 0.7431311011314392, -0.01465867180377245, 1.1006686687469482, 0.18979060649871826, 0.7767971754074097, 0.8482282757759094, 1.1848640441894531, 0.010247249156236649, 0.4940354824066162, 0.039910413324832916, 0.4865443706512451, 1.4015593528747559, 0.5263403058052063, 0.66778564453125, 0.40825480222702026, 0.2626233994960785, 0.44810977578163147, 0.30947133898735046, 0.1875276118516922, 0.7802998423576355, 0.08260899782180786, 0.5084060430526733, 0.7492782473564148]"
notice,"[5, 12, 8, 6, 18, 4]",34,"[0.876113772392273, 1.0214370489120483, 0.7343314290046692, 0.5577508807182312, 0.0019539110362529755, 0.3754706382751465, 0.994781494140625, 0.814821183681488, 0.530217170715332, 0.18107372522354126, 0.5394695401191711, 0.586039662361145, 0.009357684291899204, 0.3900091350078583, 0.9266214370727539, 0.4449135363101959, 0.9193940758705139, 0.4452793002128601, 0.6813409328460693, 0.0004772947868332267, 0.4258349537849426, 0.6554504632949829, 0.6818921566009521, 0.37913215160369873, 0.7538715600967407, 0.7913228273391724, 0.7025541663169861, 0.010177815333008766, 0.239961639046669, 0.9388135075569153, 0.6926230192184448, 0.5620940923690796, 0.41315245628356934, 0.7313839793205261, -0.0023687442298978567, 0.8099408745765686, -0.021005932241678238, 0.6298977136611938, 1.1673312187194824, 1.1099869012832642, 0.3140062093734741, 0.5446228384971619, 0.013175344094634056, 0.9809393882751465, 0.24330174922943115, 0.9766595363616943, 0.8367742300033569, 0.8588470220565796, 0.20427657663822174, 0.9517344832420349, 0.23682796955108643, 0.8120980858802795, 1.0443809032440186, 0.5892132520675659, 0.5716075897216797, 0.6554033160209656, 0.3289403021335602, 0.3324378430843353, 0.5184518694877625, 0.43174898624420166, 0.7807914614677429, 0.2171536087989807, 0.6956462264060974, 0.6027852296829224]"
observe,"[12, 10, 7, 4, 11, 28, 4]",34,"[1.2694368362426758, 0.32363322377204895, 1.0416959524154663, 0.9950527548789978, 0.00538007915019989, 0.9815065860748291, 0.29522883892059326, 0.8635409474372864, 0.7281808257102966, 0.0527198389172554, 0.5760775208473206, 1.0193746089935303, -0.000801602378487587, 0.6337448358535767, 0.8194366693496704, 0.1039312332868576, 1.5798969268798828, 0.661596417427063, 0.29487884044647217, -1.4814198948442936e-05, 0.7784088850021362, 0.5819658041000366, 0.16193421185016632, 0.8602637648582458, 1.5412498712539673, 1.7315665483474731, 1.1122342348098755, 0.008028067648410797, 0.32703036069869995, 0.33228299021720886, 1.2178318500518799, 1.1975139379501343, 0.8169496059417725, 1.4023092985153198, 0.0009859977290034294, 0.2265545278787613, -0.013095706701278687, 0.41023048758506775, 1.5776360034942627, 0.4027808904647827, 0.26259467005729675, 0.3673791289329529, 0.15168553590774536, 0.38544005155563354, 0.30870336294174194, 0.42670583724975586, 0.3282654285430908, 0.6145761013031006, 0.12800344824790955, 1.2756844758987427, 0.05725614354014397, 1.2037256956100464, 0.45172953605651855, 0.10152756422758102, 1.01702880859375, 0.35895469784736633, -0.0048505403101444244, 0.20772522687911987, 0.7378263473510742, 0.8009113669395447, 1.175572156906128, 0.1602810174226761, 1.4817744493484497, 0.23845826089382172]"
order,"[12, 11, 20, 4, 11]",34,"[0.8560009002685547, 0.8392857909202576, 0.8117814660072327, 0.7350674271583557, 0.002834511920809746, 0.5740218162536621, 0.8126798272132874, 0.691969633102417, 0.7212799191474915, 0.07194437086582184, 0.4399372339248657, 0.8808835744857788, -0.0072702281177043915, 0.71491938829422, 1.1826027631759644, 0.15168966352939606, 1.0008103847503662, 0.5449192523956299, 0.5237555503845215, 0.0002369495341554284, 0.4475795030593872, 0.5227903127670288, 0.48619070649147034, 0.46572625637054443, 0.994811475276947, 1.0873453617095947, 0.8411576747894287, 0.002875921316444874, 0.19539901614189148, 0.9496123194694519, 0.8777792453765869, 0.7844275832176208, 0.6199201345443726, 1.0859323740005493, -0.0007483519148081541, 0.7404376268386841, 0.0010771071538329124, 0.33587318658828735, 1.2071483135223389, 1.015988826751709, 0.2969675362110138, 0.6776382923126221, 0.03860168904066086, 0.8471570014953613, 0.2877294421195984, 0.6785794496536255, 0.668819785118103, 1.034850835800171, 0.09788313508033752, 0.850799560546875, 0.052637651562690735, 0.8763552308082581, 1.0845683813095093, 0.2735953629016876, 0.9576800465583801, 0.4610673785209656, 0.09484848380088806, 0.3360094726085663, 0.5040574669837952, 0.4280943274497986, 1.1109580993652344, 0.1250903159379959, 1.0608718395233154, 0.5570192933082581]"
organize,"[12, 11, 17, 2, 5, 6, 15, 4]",34,"[0.7663142085075378, 1.0135942697525024, 0.6472591161727905, 0.5962108373641968, 0.007289196364581585, 0.6920954585075378, 0.7413269877433777, 0.9756116271018982, 0.5801348686218262, 0.3389933109283447, 0.48777109384536743, 0.8144065737724304, 0.009620791301131248, 0.7586640119552612, 1.08919358253479, 0.5643410682678223, 0.9414885640144348, 0.8520215749740601, 0.47839319705963135, 8.55692196637392e-05, 0.4751574993133545, 0.3709251880645752, 0.733512818813324, 0.6410561203956604, 1.0887125730514526, 1.1212228536605835, 0.8069542646408081, 0.001526031643152237, 0.4948425590991974, 0.9605283737182617, 1.042979121208191, 0.8380221724510193, 0.7270013093948364, 1.0677189826965332, -0.006093963049352169, 0.858284592628479, -0.03923577815294266, 0.21805024147033691, 1.4716061353683472, 0.8961386680603027, 0.6147691011428833, 0.8067037463188171, 0.09794484078884125, 0.8786900639533997, 0.11316247284412384, 0.5350949764251709, 0.5337977409362793, 1.1244022846221924, 0.4681606590747833, 1.020215392112732, 0.34662845730781555, 1.1894664764404297, 1.0862685441970825, 0.5864393711090088, 0.9070624113082886, 0.2643713057041168, 0.4862464964389801, 0.5428276658058167, 0.8964219093322754, 0.7184942960739136, 1.0635018348693848, 0.1988656371831894, 0.9982779026031494, 0.4652998447418213]"
predict,"[3, 11, 4, 20, 6, 18, 8]",34,"[0.821084201335907, 1.5908571481704712, 0.7743949890136719, 0.697758674621582, 0.008656125515699387, 0.3934517204761505, 1.5666747093200684, 0.564577579498291, 0.5296468734741211, 0.08382240682840347, 0.4684642553329468, 0.7627719640731812, 0.013642534613609314, 0.5848675966262817, 1.3581997156143188, 0.2196790874004364, 0.8895601630210876, 0.710277795791626, 1.073339819908142, -0.000712135573849082, 0.35122883319854736, 0.7129887342453003, 0.8813257217407227, 0.3561375141143799, 0.7020989060401917, 0.8481588363647461, 0.560224175453186, 0.005229073576629162, 0.26620519161224365, 1.555548906326294, 0.6307429671287537, 0.539360761642456, 0.6103814840316772, 0.7472074627876282, 0.01124955527484417, 1.3454525470733643, -0.004518317524343729, 0.5077599883079529, 0.8781669735908508, 1.7771172523498535, 0.4320355951786041, 0.9674696922302246, 0.007362464442849159, 1.321602702140808, 0.35173654556274414, 1.2833893299102783, 1.204957127571106, 1.3828972578048706, 0.10296545922756195, 0.7794057726860046, 0.1194445937871933, 0.6611964106559753, 1.7315000295639038, 0.4504353404045105, 0.6408127546310425, 0.7444843053817749, 0.2745306193828583, 0.5932518243789673, 0.30142372846603394, 0.39595362544059753, 0.9235146641731262, 0.16541694104671478, 0.8616166114807129, 1.0598108768463135]"
problem,"[3, 11, 12, 10, 14, 4, 19]",34,"[0.49561822414398193, 1.2867859601974487, 0.5569119453430176, 0.596457302570343, -0.0010692942887544632, 0.6295653581619263, 0.9194841384887695, 0.8207173943519592, 0.7346317172050476, 0.23807714879512787, 0.3129035234451294, 0.9201393127441406, 0.020461618900299072, 0.9410755634307861, 1.3741648197174072, 0.44355782866477966, 0.664594829082489, 0.9720563888549805, 0.5998231172561646, -0.0021295472979545593, 0.26975542306900024, 0.24601681530475616, 0.8486222624778748, 0.4416326880455017, 0.9100475311279297, 0.9930636286735535, 0.7092859745025635, 0.002952556125819683, 0.4732253849506378, 1.3882571458816528, 0.9310492873191833, 0.74659264087677, 0.7799093723297119, 1.0807591676712036, -0.001690892968326807, 1.1817502975463867, -0.01188053097575903, 0.09554526209831238, 1.2259008884429932, 1.1858313083648682, 0.7039337158203125, 1.0984604358673096, 0.0816151425242424, 1.0028135776519775, 0.15150342881679535, 0.5242419242858887, 0.5822840929031372, 1.5928949117660522, 0.349477618932724, 0.718701183795929, 0.22181586921215057, 0.948387861251831, 1.5277948379516602, 0.5510501861572266, 1.0488486289978027, 0.20353426039218903, 0.415107786655426, 0.7669427394866943, 0.8227153420448303, 0.5106494426727295, 1.135073184967041, 0.14941586554050446, 0.9746426343917847, 0.745762050151825]"
question,"[24, 13, 4, 7, 8, 6, 12, 5]",34,"[0.9853594303131104, 0.3105558753013611, 0.787505567073822, 0.8065553307533264, 0.010498753748834133, 0.9858932495117188, 0.20237217843532562, 1.0246341228485107, 0.7114392518997192, 0.22172768414020538, 0.655726432800293, 1.0157451629638672, 0.017675261944532394, 0.7028130292892456, 0.9064006805419922, 0.2906659245491028, 1.390234112739563, 0.7654851675033569, 0.22916260361671448, -0.00043182692024856806, 0.7421129941940308, 0.3250781297683716, 0.2559356093406677, 0.9303288459777832, 1.4088146686553955, 1.6452311277389526, 1.0273195505142212, -0.004221463575959206, 0.42738795280456543, 0.4237097203731537, 1.3673977851867676, 1.1688520908355713, 0.7798694968223572, 1.4093397855758667, 0.0042947460897266865, 0.22342431545257568, -0.0024307556450366974, 0.25515294075012207, 1.6599410772323608, 0.37466347217559814, 0.43908241391181946, 0.4549225866794586, 0.1515531688928604, 0.4309050738811493, 0.222276508808136, 0.19496877491474152, 0.26056602597236633, 0.6780853271484375, 0.2804725170135498, 1.3005032539367676, 0.2918146550655365, 1.3202779293060303, 0.4920607805252075, 0.278389036655426, 1.0964256525039673, 0.20341108739376068, 0.13637688755989075, 0.36076733469963074, 0.9636040329933167, 0.8877435922622681, 1.1191898584365845, 0.3361045718193054, 1.3301030397415161, 0.27519744634628296]"
