answer,word_ids,vocab_size,predicted_profiles
modifier,"[19, 12, 20, 6, 22, 6, 4, 11]",34,"[0.4385782778263092, 0.12295850366353989, 0.11471366882324219, 0.301431804895401, 0.02231776714324951]"
parallel structure,"[3, 2, 11, 2, 14, 14, 4, 14, 31, 7, 8, 11, 13, 18, 8, 13, 11, 4]",34,"[0.29412782192230225, 0.009762157686054707, 0.6353084444999695, 0.057566188275814056, 0.003235471900552511]"
phrase,"[3, 9, 11, 2, 7, 4]",34,"[0.25955966114997864, 0.4675753116607666, 0.1041363924741745, 0.12666617333889008, 0.04206245765089989]"
rhetorical question,"[11, 9, 4, 8, 12, 11, 6, 18, 2, 14, 31, 24, 13, 4, 7, 8, 6, 12, 5]",34,"[0.1535157710313797, 0.09187348932027817, 0.5327287316322327, 0.2072456032037735, 0.014636322855949402]"
semantic,"[7, 4, 19, 2, 5, 8, 6, 18]",34,"[0.07028096914291382, 0.2930995523929596, 0.13504287600517273, 0.40384209156036377, 0.09773445129394531]"
subordinating conjunction,"[7, 13, 10, 12, 11, 20, 6, 5, 2, 8, 6, 5, 17, 31, 18, 12, 5, 23, 13, 5, 18, 8, 6, 12, 5]",34,"[0.04163527116179466, 0.041174694895744324, 0.5645257234573364, 0.33522337675094604, 0.01744096726179123]"
biodiversity,"[10, 6, 12, 20, 6, 28, 4, 11, 7, 6, 8, 21]",34,"[0.16622614860534668, 0.12793385982513428, 0.1962939202785492, 0.45954620838165283, 0.04999995604157448]"
cell,"[18, 4, 14, 14]",34,"[0.31261685490608215, 0.1180911660194397, 0.284593403339386, 0.10428028553724289, 0.18041829764842987]"
civilization,"[18, 6, 28, 6, 14, 6, 15, 2, 8, 6, 12, 5]",34,"[0.03265871852636337, 0.6899352073669434, 0.14406323432922363, 0.10553999245166779, 0.027802929282188416]"
climate zone,"[18, 14, 6, 19, 2, 8, 4, 31, 15, 12, 5, 4]",34,"[0.31669700145721436, 0.05861746147274971, 0.16743989288806915, 0.38971301913261414, 0.06753265857696533]"
coefficient,"[18, 12, 4, 22, 22, 6, 18, 6, 4, 5, 8]",34,"[0.09137138724327087, 0.020617425441741943, 0.7607975006103516, 0.10233669728040695, 0.024876940995454788]"
control group,"[18, 12, 5, 8, 11, 12, 14, 31, 17, 11, 12, 13, 3]",34,"[0.07271791994571686, 0.17287364602088928, 0.44903650879859924, 0.2887071371078491, 0.016664905473589897]"
convection,"[18, 12, 5, 28, 4, 18, 8, 6, 12, 5]",34,"[0.07001446187496185, 0.05722421407699585, 0.280567467212677, 0.5695626139640808, 0.02263123355805874]"
dependent variable,"[20, 4, 3, 4, 5, 20, 4, 5, 8, 31, 28, 2, 11, 6, 2, 10, 14, 4]",34,"[0.10826003551483154, 0.018277110531926155, 0.4540594220161438, 0.4073311984539032, 0.012072152458131313]"
empire,"[4, 19, 3, 6, 11, 4]",34,"[0.7818934321403503, 0.01240432821214199, 0.11093947291374207, 0.08139096200466156, 0.013371777720749378]"
energy transfer,"[4, 5, 4, 11, 17, 21, 31, 8, 11, 2, 5, 7, 22, 4, 11]",34,"[0.41954976320266724, 0.08372810482978821, 0.30918020009994507, 0.1599271446466446, 0.027614882215857506]"
equation,"[4, 24, 13, 2, 8, 6, 12, 5]",34,"[0.05322564020752907, 0.04277803748846054, 0.4065186679363251, 0.48439347743988037, 0.013084189966320992]"
expression,"[4, 27, 3, 11, 4, 7, 7, 6, 12, 5]",34,"[0.06285600364208221, 0.024050727486610413, 0.8542122840881348, 0.042893245816230774, 0.015987727791070938]"
feudalism,"[22, 4, 13, 20, 2, 14, 6, 7, 19]",34,"[0.23651790618896484, 0.19152449071407318, 0.18422016501426697, 0.32707643508911133, 0.060661058872938156]"
geological,"[17, 4, 12, 14, 12, 17, 6, 18, 2, 14]",34,"[0.05698687955737114, 0.19600863754749298, 0.09229548275470734, 0.6388853192329407, 0.01582365669310093]"
independent variable,"[6, 5, 20, 4, 3, 4, 5, 20, 4, 5, 8, 31, 28, 2, 11, 6, 2, 10, 14, 4]",34,"[0.10856535285711288, 0.01829787716269493, 0.4736831784248352, 0.38804274797439575, 0.011410795152187347]"
kinetic energy,"[16, 6, 5, 4, 8, 6, 18, 31, 4, 5, 4, 11, 17, 21]",34,"[0.2995219826698303, 0.16545727849006653, 0.2934037148952484, 0.1745031774044037, 0.06711386144161224]"
latitude,"[14, 2, 8, 6, 8, 13, 20, 4]",34,"[0.20400066673755646, 0.17351271212100983, 0.3995797634124756, 0.1532091349363327, 0.06969773024320602]"
longitude,"[14, 12, 5, 17, 6, 8, 13, 20, 4]",34,"[0.1528700590133667, 0.3196859657764435, 0.35403957962989807, 0.12892526388168335, 0.044479113072156906]"
membrane,"[19, 4, 19, 10, 11, 2, 5, 4]",34,"[0.0973651185631752, 0.3555598258972168, 0.25454801321029663, 0.25521889328956604, 0.03730808570981026]"
monarchy,"[19, 12, 5, 2, 11, 18, 9, 21]",34,"[0.1333388239145279, 0.5298640727996826, 0.07083548605442047, 0.15018877387046814, 0.1157727986574173]"
natural selection,"[5, 2, 8, 13, 11, 2, 14, 31, 7, 4, 14, 4, 18, 8, 6, 12, 5]",34,"[0.0935216024518013, 0.10467590391635895, 0.5737357139587402, 0.21944968402385712, 0.008617068640887737]"
nucleus,"[5, 13, 18, 14, 4, 13, 7]",34,"[0.30957648158073425, 0.11460573226213455, 0.4413193166255951, 0.09633953124284744, 0.03815889731049538]"
organelle,"[12, 11, 17, 2, 5, 4, 14, 14, 4]",34,"[0.230226069688797, 0.02321041189134121, 0.6278225183486938, 0.09638084471225739, 0.022360214963555336]"
plate tectonics,"[3, 14, 2, 8, 4, 31, 8, 4, 18, 8, 12, 5, 6, 18, 7]",34,"[0.14652389287948608, 0.049643684178590775, 0.22207215428352356, 0.5334001183509827, 0.048360083252191544]"
potential energy,"[3, 12, 8, 4, 5, 8, 6, 2, 14, 31, 4, 5, 4, 11, 17, 21]",34,"[0.19984707236289978, 0.17322935163974762, 0.4032551944255829, 0.2031455636024475, 0.02052277699112892]"
rate,"[11, 2, 8, 4]",34,"[0.4094626009464264, 0.16098879277706146, 0.15270952880382538, 0.22682571411132812, 0.050013259053230286]"
Reformation,"[11, 4, 22, 12, 11, 19, 2, 8, 6, 12, 5]",34,"[0.060694143176078796, 0.21906088292598724, 0.26980268955230713, 0.4393599033355713, 0.011082378216087818]"
Renaissance,"[11, 4, 5, 2, 6, 7, 7, 2, 5, 18, 4]",34,"[0.09899299591779709, 0.17597176134586334, 0.20309270918369293, 0.2967820167541504, 0.22516049444675446]"
thermal energy,"[8, 9, 4, 11, 19, 2, 14, 31, 4, 5, 4, 11, 17, 21]",34,"[0.37899479269981384, 0.25953739881515503, 0.14287930727005005, 0.20184963941574097, 0.016738926991820335]"
topography,"[8, 12, 3, 12, 17, 11, 2, 3, 9, 21]",34,"[0.07293469458818436, 0.5408604145050049, 0.1662941575050354, 0.20930399000644684, 0.010606779716908932]"
external conflict,"[4, 27, 8, 4, 11, 5, 2, 14, 31, 18, 12, 5, 22, 14, 6, 18, 8]",34,"[0.08570307493209839, 0.014795503579080105, 0.8371834754943848, 0.050185028463602066, 0.012132908217608929]"
internal conflict,"[6, 5, 8, 4, 11, 5, 2, 14, 31, 18, 12, 5, 22, 14, 6, 18, 8]",34,"[0.13366849720478058, 0.01620064489543438, 0.7881820797920227, 0.04750461503863335, 0.014444093219935894]"
outcome,"[12, 13, 8, 18, 12, 19, 4]",34,"[0.12874723970890045, 0.0464150607585907, 0.6729817390441895, 0.11505359411239624, 0.03680231422185898]"
pacing,"[3, 2, 18, 6, 5, 17]",34,"[0.07174592465162277, 0.3697173297405243, 0.16512885689735413, 0.10526090860366821, 0.28814706206321716]"
sarcasm,"[7, 2, 11, 18, 2, 7, 19]",34,"[0.17039576172828674, 0.16755607724189758, 0.38195517659187317, 0.1791260987520218, 0.10096689313650131]"
subgenre,"[7, 13, 10, 17, 4, 5, 11, 4]",34,"[0.14215834438800812, 0.31795400381088257, 0.20055527985095978, 0.2659762501716614, 0.07335606217384338]"
amalgamate,"[2, 19, 2, 14, 17, 2, 19, 2, 8, 4]",34,"[0.13877709209918976, 0.05650743469595909, 0.49905064702033997, 0.28677213191986084, 0.01889265514910221]"
articulate,"[2, 11, 8, 6, 18, 13, 14, 2, 8, 4]",34,"[0.11271233856678009, 0.22313997149467468, 0.3537978529930115, 0.2759169042110443, 0.034432969987392426]"
assert,"[2, 7, 7, 4, 11, 8]",34,"[0.2130608856678009, 0.1005760058760643, 0.4566844403743744, 0.17546816170215607, 0.05421053618192673]"
authenticate,"[2, 13, 8, 9, 4, 5, 8, 6, 18, 2, 8, 4]",34,"[0.08310482650995255, 0.14353281259536743, 0.47210830450057983, 0.27607250213623047, 0.02518155612051487]"
bibliography,"[10, 6, 10, 14, 6, 12, 17, 11, 2, 3, 9, 21]",34,"[0.0433279350399971, 0.39780953526496887, 0.24773983657360077, 0.2975676655769348, 0.013555106706917286]"
concession,"[18, 12, 5, 18, 4, 7, 7, 6, 12, 5]",34,"[0.17268650233745575, 0.1227521076798439, 0.18271464109420776, 0.21840833127498627, 0.3034384548664093]"
contend,"[18, 12, 5, 8, 4, 5, 20]",34,"[0.16544629633426666, 0.3589422404766083, 0.09956607967615128, 0.18622195720672607, 0.18982341885566711]"
convey,"[18, 12, 5, 28, 4, 21]",34,"[0.33066123723983765, 0.04470328614115715, 0.14468346536159515, 0.4390442967414856, 0.04090769588947296]"
discern,"[20, 6, 7, 18, 4, 11, 5]",34,"[0.1679612249135971, 0.05944550409913063, 0.3720134198665619, 0.1217852383852005, 0.2787945568561554]"
discrepancy,"[20, 6, 7, 18, 11, 4, 3, 2, 5, 18, 21]",34,"[0.07119444012641907, 0.04089910537004471, 0.28186947107315063, 0.4505516290664673, 0.15548542141914368]"
dispute,"[20, 6, 7, 3, 13, 8, 4]",34,"[0.13986088335514069, 0.08591952919960022, 0.1466234177350998, 0.5758634209632874, 0.051732759922742844]"
hypothesize,"[9, 21, 3, 12, 8, 9, 4, 7, 6, 15, 4]",34,"[0.09349744766950607, 0.277738094329834, 0.3970153033733368, 0.20481106638908386, 0.02693813107907772]"
merit,"[19, 4, 11, 6, 8]",34,"[0.3771161139011383, 0.18459011614322662, 0.10849722474813461, 0.24962666630744934, 0.08016985654830933]"
methodology,"[19, 4, 8, 9, 12, 20, 12, 14, 12, 17, 21]",34,"[0.11060860008001328, 0.3379553556442261, 0.0555872842669487, 0.4831942021846771, 0.012654541991651058]"
plagiarize,"[3, 14, 2, 17, 6, 2, 11, 6, 15, 4]",34,"[0.08260176330804825, 0.16144073009490967, 0.3809258043766022, 0.225556418299675, 0.14947529137134552]"
prejudice,"[3, 11, 4, 23, 13, 20, 6, 18, 4]",34,"[0.2756752669811249, 0.13010594248771667, 0.33069950342178345, 0.17954877018928528, 0.08397050201892853]"
preliminary,"[3, 11, 4, 14, 6, 19, 6, 5, 2, 11, 21]",34,"[0.20501846075057983, 0.3811587393283844, 0.10170537978410721, 0.28441959619522095, 0.027697762474417686]"
propaganda,"[3, 11, 12, 3, 2, 17, 2, 5, 20, 2]",34,"[0.04316103085875511, 0.022099897265434265, 0.07773766666650772, 0.8522128462791443, 0.004788561724126339]"
scrutinize,"[7, 18, 11, 13, 8, 6, 5, 6, 15, 4]",34,"[0.06270100921392441, 0.1496611386537552, 0.3255974352359772, 0.23715923726558685, 0.2248811423778534]"
speculate,"[7, 3, 4, 18, 13, 14, 2, 8, 4]",34,"[0.19866125285625458, 0.23100651800632477, 0.20901799201965332, 0.3138411343097687, 0.047473154962062836]"
stereotype,"[7, 8, 4, 11, 4, 12, 8, 21, 3, 4]",34,"[0.3338337242603302, 0.06695400923490524, 0.1700236052274704, 0.4006154537200928, 0.028573114424943924]"
unify,"[13, 5, 6, 22, 21]",34,"[0.22049403190612793, 0.2297358512878418, 0.17094148695468903, 0.27303460240364075, 0.10579405725002289]"
accumulate,"[2, 18, 18, 13, 19, 13, 14, 2, 8, 4]",34,"[0.15171562135219574, 0.4442026615142822, 0.11458304524421692, 0.2712709605693817, 0.018227683380246162]"
adequate,"[2, 20, 4, 24, 13, 2, 8, 4]",34,"[0.1511216163635254, 0.0391102135181427, 0.1622210294008255, 0.6390988230705261, 0.008448326028883457]"
advocate,"[2, 20, 28, 12, 18, 2, 8, 4]",34,"[0.1332731544971466, 0.3209095597267151, 0.12812428176403046, 0.3875884711742401, 0.030104584991931915]"
allude,"[2, 14, 14, 13, 20, 4]",34,"[0.3013960123062134, 0.06573035567998886, 0.47322121262550354, 0.08478346467018127, 0.07486886531114578]"
ambivalent,"[2, 19, 10, 6, 28, 2, 14, 4, 5, 8]",34,"[0.12132548540830612, 0.04532454162836075, 0.6123181581497192, 0.20423567295074463, 0.016796227544546127]"
apprehensive,"[2, 3, 3, 11, 4, 9, 4, 5, 7, 6, 28, 4]",34,"[0.0865730494260788, 0.033134132623672485, 0.7804762125015259, 0.08547935634851456, 0.014337264001369476]"
authentic,"[2, 13, 8, 9, 4, 5, 8, 6, 18]",34,"[0.0957205668091774, 0.3239173889160156, 0.3550608158111572, 0.1451030820608139, 0.08019812405109406]"
biased,"[10, 6, 2, 7, 4, 20]",34,"[0.18826447427272797, 0.28797921538352966, 0.13387158513069153, 0.10303568840026855, 0.2868489921092987]"
compatible,"[18, 12, 19, 3, 2, 8, 6, 10, 14, 4]",34,"[0.017818471416831017, 0.03577955439686775, 0.040602706372737885, 0.8996158838272095, 0.006183375604450703]"
compelling,"[18, 12, 19, 3, 4, 14, 14, 6, 5, 17]",34,"[0.2778698801994324, 0.061458926647901535, 0.5407412052154541, 0.0820637196302414, 0.037866219878196716]"
concise,"[18, 12, 5, 18, 6, 7, 4]",34,"[0.08339377492666245, 0.13499806821346283, 0.1374121457338333, 0.12051404267549515, 0.5236818790435791]"
conclusive,"[18, 12, 5, 18, 14, 13, 7, 6, 28, 4]",34,"[0.1319555938243866, 0.09358810633420944, 0.5210505723953247, 0.19531458616256714, 0.05809110403060913]"
contemplate,"[18, 12, 5, 8, 4, 19, 3, 14, 2, 8, 4]",34,"[0.20437276363372803, 0.05131915211677551, 0.21157804131507874, 0.47823694348335266, 0.05449309200048447]"
convergent,"[18, 12, 5, 28, 4, 11, 17, 4, 5, 8]",34,"[0.31082066893577576, 0.07325425744056702, 0.18931040167808533, 0.39458128809928894, 0.03203335031867027]"
cynical,"[18, 21, 5, 6, 18, 2, 14]",34,"[0.08781550824642181, 0.1402873545885086, 0.32363051176071167, 0.33833977580070496, 0.10992692410945892]"
deficient,"[20, 4, 22, 6, 18, 6, 4, 5, 8]",34,"[0.12194571644067764, 0.17834506928920746, 0.353505939245224, 0.25197264552116394, 0.09423062205314636]"
definitive,"[20, 4, 22, 6, 5, 6, 8, 6, 28, 4]",34,"[0.1367902308702469, 0.10810074210166931, 0.4557672142982483, 0.2824900448322296, 0.016851812601089478]"
deliberate,"[20, 4, 14, 6, 10, 4, 11, 2, 8, 4]",34,"[0.20031920075416565, 0.34669435024261475, 0.1234808936715126, 0.30086565017700195, 0.028639938682317734]"
diminish,"[20, 6, 19, 6, 5, 6, 7, 9]",34,"[0.1632004827260971, 0.3317609429359436, 0.2511543333530426, 0.18189537525177002, 0.07198891043663025]"
disparate,"[20, 6, 7, 3, 2, 11, 2, 8, 4]",34,"[0.15349628031253815, 0.12945452332496643, 0.0730205699801445, 0.6206108927726746, 0.02341778390109539]"
divergent,"[20, 6, 28, 4, 11, 17, 4, 5, 8]",34,"[0.36518746614456177, 0.12634523212909698, 0.14707641303539276, 0.3397130072116852, 0.021677890792489052]"
dubious,"[20, 13, 10, 6, 12, 13, 7]",34,"[0.07244395464658737, 0.3335779905319214, 0.4153410792350769, 0.11970555037260056, 0.05893149599432945]"
empathetic,"[4, 19, 3, 2, 8, 9, 4, 8, 6, 18]",34,"[0.04591060429811478, 0.06493521481752396, 0.5684220790863037, 0.26281893253326416, 0.05791313573718071]"
evoke,"[4, 28, 12, 16, 4]",34,"[0.8588240146636963, 0.028765955939888954, 0.07227624207735062, 0.03266247361898422, 0.007471336517482996]"
exemplary,"[4, 27, 4, 19, 3, 14, 2, 11, 21]",34,"[0.1824515461921692, 0.10881182551383972, 0.0511474683880806, 0.6376858949661255, 0.019903305917978287]"
fluctuate,"[22, 14, 13, 18, 8, 13, 2, 8, 4]",34,"[0.046161215752363205, 0.007764935959130526, 0.7718357443809509, 0.16636525094509125, 0.007872795686125755]"
heterogeneous,"[9, 4, 8, 4, 11, 12, 17, 4, 5, 4, 12, 13, 7]",34,"[0.11481605470180511, 0.10142958164215088, 0.48510727286338806, 0.28066059947013855, 0.017986461520195007]"
homogeneous,"[9, 12, 19, 12, 17, 4, 5, 4, 12, 13, 7]",34,"[0.19840185344219208, 0.2044377475976944, 0.20325101912021637, 0.37895524501800537, 0.014954091981053352]"
illuminate,"[6, 14, 14, 13, 19, 6, 5, 2, 8, 4]",34,"[0.1729484647512436, 0.07024231553077698, 0.4311791658401489, 0.3038416802883148, 0.02178836800158024]"
impartial,"[6, 19, 3, 2, 11, 8, 6, 2, 14]",34,"[0.10445492714643478, 0.12315983325242996, 0.3607584536075592, 0.37704595923423767, 0.03458092734217644]"
indisputable,"[6, 5, 20, 6, 7, 3, 13, 8, 2, 10, 14, 4]",34,"[0.024876467883586884, 0.04777322709560394, 0.05060990899801254, 0.8695850372314453, 0.007155293133109808]"
legitimate,"[14, 4, 17, 6, 8, 6, 19, 2, 8, 4]",34,"[0.08471085876226425, 0.06849876046180725, 0.18828687071800232, 0.6383872032165527, 0.020116373896598816]"
mediocre,"[19, 4, 20, 6, 12, 18, 11, 4]",34,"[0.19946326315402985, 0.14410199224948883, 0.3557119369506836, 0.17711471021175385, 0.1236080527305603]"
naive,"[5, 2, 6, 28, 4]",34,"[0.4247453808784485, 0.134675994515419, 0.19620351493358612, 0.22316433489322662, 0.021210864186286926]"
pertinent,"[3, 4, 11, 8, 6, 5, 4, 5, 8]",34,"[0.19031497836112976, 0.2982359230518341, 0.23736663162708282, 0.2420981228351593, 0.031984396278858185]"
plausible,"[3, 14, 2, 13, 7, 6, 10, 14, 4]",34,"[0.10518316179513931, 0.1182999238371849, 0.0815902054309845, 0.6208257675170898, 0.07410097122192383]"
proficient,"[3, 11, 12, 22, 6, 18, 6, 4, 5, 8]",34,"[0.07882092893123627, 0.06785476207733154, 0.46250128746032715, 0.3446323275566101, 0.04619067907333374]"
prosper,"[3, 11, 12, 7, 3, 4, 11]",34,"[0.11604815721511841, 0.06491611152887344, 0.1264103204011917, 0.6475152373313904, 0.045110199600458145]"
scrutiny,"[7, 18, 11, 13, 8, 6, 5, 21]",34,"[0.10317337512969971, 0.1659035086631775, 0.24330246448516846, 0.23223520815372467, 0.25538545846939087]"
skeptical,"[7, 16, 4, 3, 8, 6, 18, 2, 14]",34,"[0.09318635612726212, 0.06731176376342773, 0.6296273469924927, 0.15900543332099915, 0.05086907371878624]"
subtle,"[7, 13, 10, 8, 14, 4]",34,"[0.1819523572921753, 0.47524648904800415, 0.11570951342582703, 0.1845477819442749, 0.042543794959783554]"
succinct,"[7, 13, 18, 18, 6, 5, 18, 8]",34,"[0.05922190845012665, 0.054010871797800064, 0.6088664531707764, 0.18530221283435822, 0.09259863197803497]"
surplus,"[7, 13, 11, 3, 14, 13, 7]",34,"[0.2600555121898651, 0.0919080600142479, 0.37836799025535583, 0.20246043801307678, 0.06720800697803497]"
tentative,"[8, 4, 5, 8, 2, 8, 6, 28, 4]",34,"[0.14270274341106415, 0.1073262169957161, 0.2652718424797058, 0.47170111536979675, 0.012998074293136597]"
tolerant,"[8, 12, 14, 4, 11, 2, 5, 8]",34,"[0.2586914598941803, 0.293408066034317, 0.03922392427921295, 0.4020116627216339, 0.006664961110800505]"
undermine,"[13, 5, 20, 4, 11, 19, 6, 5, 4]",34,"[0.48139846324920654, 0.1925816833972931, 0.15504921972751617, 0.13575708866119385, 0.03521360456943512]"
unequivocal,"[13, 5, 4, 24, 13, 6, 28, 12, 18, 2, 14]",34,"[0.33201029896736145, 0.22919218242168427, 0.2439495027065277, 0.17804086208343506, 0.016807187348604202]"
acceleration,"[2, 18, 18, 4, 14, 4, 11, 2, 8, 6, 12, 5]",34,"[0.07293348014354706, 0.3799628019332886, 0.15649010241031647, 0.3466477692127228, 0.04396585375070572]"
biome,"[10, 6, 12, 19, 4]",34,"[0.31517741084098816, 0.1165602058172226, 0.29101863503456116, 0.1784808337688446, 0.09876295924186707]"
chromosome,"[18, 9, 11, 12, 19, 12, 7, 12, 19, 4]",34,"[0.16604000329971313, 0.25498834252357483, 0.1083841547369957, 0.4260561764240265, 0.04453127458691597]"
decomposition,"[20, 4, 18, 12, 19, 3, 12, 7, 6, 8, 6, 12, 5]",34,"[0.03242313489317894, 0.737643837928772, 0.10877415537834167, 0.10912999510765076, 0.012028924189507961]"
element,"[4, 14, 4, 19, 4, 5, 8]",34,"[0.25720083713531494, 0.27881085872650146, 0.1118169054389, 0.31912869215011597, 0.033042751252651215]"
empirical,"[4, 19, 3, 6, 11, 6, 18, 2, 14]",34,"[0.15861772000789642, 0.052519623190164566, 0.3721397817134857, 0.35252201557159424, 0.06420094519853592]"
entrepreneur,"[4, 5, 8, 11, 4, 3, 11, 4, 5, 4, 13, 11]",34,"[0.19553765654563904, 0.051225241273641586, 0.6447585821151733, 0.10145603865385056, 0.0070225028321146965]"
gene,"[17, 4, 5, 4]",34,"[0.41743800044059753, 0.1631959080696106, 0.22525432705879211, 0.133154034614563, 0.06095779687166214]"
heredity,"[9, 4, 11, 4, 20, 6, 8, 21]",34,"[0.17914621531963348, 0.46716588735580444, 0.12194158881902695, 0.10701136291027069, 0.12473491579294205]"
immigration,"[6, 19, 19, 6, 17, 11, 2, 8, 6, 12, 5]",34,"[0.033817172050476074, 0.026443542912602425, 0.57499098777771, 0.35382896661758423, 0.010919373482465744]"
imperialism,"[6, 19, 3, 4, 11, 6, 2, 14, 6, 7, 19]",34,"[0.2006978690624237, 0.2292340099811554, 0.1587626039981842, 0.34058529138565063, 0.07072027772665024]"
industrialization,"[6, 5, 20, 13, 7, 8, 11, 6, 2, 14, 6, 15, 2, 8, 6, 12, 5]",34,"[0.059523582458496094, 0.16723699867725372, 0.5868117809295654, 0.15564635396003723, 0.030781297013163567]"
inertia,"[6, 5, 4, 11, 8, 6, 2]",34,"[0.1205986961722374, 0.20413774251937866, 0.43722984194755554, 0.19069886207580566, 0.04733491688966751]"
inflation,"[6, 5, 22, 14, 2, 8, 6, 12, 5]",34,"[0.041997358202934265, 0.06797865033149719, 0.7521648406982422, 0.12231958657503128, 0.015539616346359253]"
migration,"[19, 6, 17, 11, 2, 8, 6, 12, 5]",34,"[0.058814942836761475, 0.18140776455402374, 0.20020756125450134, 0.5401879549026489, 0.019381806254386902]"
momentum,"[19, 12, 19, 4, 5, 8, 13, 19]",34,"[0.243984192609787, 0.33466848731040955, 0.14925222098827362, 0.2605020999908447, 0.011593048460781574]"
mutation,"[19, 13, 8, 2, 8, 6, 12, 5]",34,"[0.055690616369247437, 0.2632482349872589, 0.30909034609794617, 0.33724284172058105, 0.034727923572063446]"
nationalism,"[5, 2, 8, 6, 12, 5, 2, 14, 6, 7, 19]",34,"[0.056703776121139526, 0.10201819241046906, 0.5585499405860901, 0.25132402777671814, 0.03140408545732498]"
periodic table,"[3, 4, 11, 6, 12, 20, 6, 18, 31, 8, 2, 10, 14, 4]",34,"[0.10612919181585312, 0.31830647587776184, 0.07822409272193909, 0.4749215543270111, 0.022418668493628502]"
predator,"[3, 11, 4, 20, 2, 8, 12, 11]",34,"[0.18669357895851135, 0.30405306816101074, 0.09932935982942581, 0.39605918526649475, 0.013864824548363686]"
qualitative,"[24, 13, 2, 14, 6, 8, 2, 8, 6, 28, 4]",34,"[0.18190282583236694, 0.17283888161182404, 0.28767427802085876, 0.3496760129928589, 0.007907995954155922]"
quantitative,"[24, 13, 2, 5, 8, 6, 8, 2, 8, 6, 28, 4]",34,"[0.15394540131092072, 0.18252518773078918, 0.2604227364063263, 0.398720920085907, 0.004385846201330423]"
recession,"[11, 4, 18, 4, 7, 7, 6, 12, 5]",34,"[0.48424360156059265, 0.21112842857837677, 0.16922816634178162, 0.07979840785264969, 0.05560140684247017]"
reform,"[11, 4, 22, 12, 11, 19]",34,"[0.16162417829036713, 0.3341544568538666, 0.09144958853721619, 0.39763423800468445, 0.015137574635446072]"
respiration,"[11, 4, 7, 3, 6, 11, 2, 8, 6, 12, 5]",34,"[0.11026454716920853, 0.09758619964122772, 0.25447601079940796, 0.49393147230148315, 0.04374176263809204]"
sovereignty,"[7, 12, 28, 4, 11, 4, 6, 17, 5, 8, 21]",34,"[0.537141740322113, 0.08159139752388, 0.21028801798820496, 0.16496118903160095, 0.006017684005200863]"
supply and demand,"[7, 13, 3, 3, 14, 21, 31, 2, 5, 20, 31, 20, 4, 19, 2, 5, 20]",34,"[0.2280464470386505, 0.01674298569560051, 0.4986420273780823, 0.23566870391368866, 0.020899813622236252]"
symbiosis,"[7, 21, 19, 10, 6, 12, 7, 6, 7]",34,"[0.062475938349962234, 0.14574164152145386, 0.413114994764328, 0.29173004627227783, 0.08693748712539673]"
tyranny,"[8, 21, 11, 2, 5, 5, 21]",34,"[0.33868634700775146, 0.0972479060292244, 0.3160029649734497, 0.18813470005989075, 0.059928037226200104]"
urbanization,"[13, 11, 10, 2, 5, 6, 15, 2, 8, 6, 12, 5]",34,"[0.02631944976747036, 0.02861536107957363, 0.790279746055603, 0.14230749011039734, 0.012477898970246315]"
velocity,"[28, 4, 14, 12, 18, 6, 8, 21]",34,"[0.08896613121032715, 0.2540384829044342, 0.13289466500282288, 0.46906283497810364, 0.05503799021244049]"
bildungsroman,"[10, 6, 14, 20, 13, 5, 17, 7, 11, 12, 19, 2, 5]",34,"[0.08314235508441925, 0.17231206595897675, 0.5220848321914673, 0.2099556177854538, 0.012505079619586468]"
catharsis,"[18, 2, 8, 9, 2, 11, 7, 6, 7]",34,"[0.3358554542064667, 0.12618133425712585, 0.21670545637607574, 0.27646708488464355, 0.04479070007801056]"
didactic,"[20, 6, 20, 2, 18, 8, 6, 18]",34,"[0.07137586921453476, 0.15172548592090607, 0.18742866814136505, 0.25071319937705994, 0.33875685930252075]"
epistolary,"[4, 3, 6, 7, 8, 12, 14, 2, 11, 21]",34,"[0.39230358600616455, 0.18585598468780518, 0.032583028078079224, 0.38123059272766113, 0.00802689790725708]"
juxtaposition,"[23, 13, 27, 8, 2, 3, 12, 7, 6, 8, 6, 12, 5]",34,"[0.028318354859948158, 0.1616901308298111, 0.5788895487785339, 0.22191087901592255, 0.009191103279590607]"
monologue,"[19, 12, 5, 12, 14, 12, 17, 13, 4]",34,"[0.11921574920415878, 0.2610803246498108, 0.08571179956197739, 0.5163369178771973, 0.017655180767178535]"
soliloquy,"[7, 12, 14, 6, 14, 12, 24, 13, 21]",34,"[0.1336272805929184, 0.09554526954889297, 0.03901834785938263, 0.7221824526786804, 0.009626555256545544]"
tragic flaw,"[8, 11, 2, 17, 6, 18, 31, 22, 14, 2, 26]",34,"[0.2758043110370636, 0.11163514107465744, 0.43866878747940063, 0.13196472823619843, 0.04192706570029259]"
attribution,"[2, 8, 8, 11, 6, 10, 13, 8, 6, 12, 5]",34,"[0.026479339227080345, 0.024860411882400513, 0.8081693053245544, 0.1293022483587265, 0.011188647709786892]"
benchmark,"[10, 4, 5, 18, 9, 19, 2, 11, 16]",34,"[0.17198446393013, 0.2391471266746521, 0.24484199285507202, 0.19922921061515808, 0.1447971612215042]"
consequence,"[18, 12, 5, 7, 4, 24, 13, 4, 5, 18, 4]",34,"[0.12959429621696472, 0.08471644669771194, 0.19458098709583282, 0.43589282035827637, 0.15521548688411713]"
